INDEX;TIME_CUTTING;accuracy;precision;recall;F1;matrix;percentage_matrix;accuracy_validation;precision_validation;recall_validation;F1_validation;matrix_validation;percentage_matrix_validation;feature_importance
0;86400;97.11191335740072;100.0;61.904761904761905;76.47058823529413;[[256, 0], [8, 13]];[[1.0, 0.0], [0.38095238095238093, 0.6190476190476191]];98.26589595375722;100.0;78.57142857142857;88.0;[[318, 0], [6, 22]];[[1.0, 0.0], [0.21428571428571427, 0.7857142857142857]];{'packet_value': 0.0, 'packet_value_x': 0.0, 'packet_value_y': 0.020683255046606064, 'bytes_value': 0.0, 'bytes_value_x': 0.03816770762205124, 'bytes_value_y': 0.07225397229194641, 'duration_value': 0.0, 'duration_value_x': 0.1212480217218399, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.027631230652332306, 'difftimes_value_y': 0.0, 'packet_mean': 0.0, 'packet_std': 0.0, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.03807605803012848, 'bytes_std': 0.02727431431412697, 'bytes_skewness': 0.11946160346269608, 'bytes_kurtosis': 0.0, 'duration_mean': 0.04735938459634781, 'duration_std': 0.035290442407131195, 'duration_skewness': 0.03547963127493858, 'duration_kurtosis': 0.03843092545866966, 'difftimes_mean': 0.0, 'difftimes_std': 0.05660826712846756, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.025988170877099037, 'max_power': 0.015047711320221424, 'max_frequency': 0.029114311560988426, 'min_power': 0.041766874492168427, 'min_frequency': 0.0, 'spectral_energy': 0.0, 'spectral_entropy': 0.0, 'spectral_kurtosis': 0.0852363333106041, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.03298812732100487, 'spectral_cetroid': 0.03870707005262375, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.030235420912504196, 'spectral_bandwidth': 0.022951167076826096}
0;43200;98.65771812080537;100.0;80.95238095238095;89.47368421052632;[[277, 0], [4, 17]];[[1.0, 0.0], [0.19047619047619047, 0.8095238095238095]];98.38274932614556;100.0;76.0;86.36363636363636;[[346, 0], [6, 19]];[[1.0, 0.0], [0.24, 0.76]];{'packet_value': 0.0, 'packet_value_x': 0.0, 'packet_value_y': 0.031039174646139145, 'bytes_value': 0.0, 'bytes_value_x': 0.05109032988548279, 'bytes_value_y': 0.057230059057474136, 'duration_value': 0.0, 'duration_value_x': 0.11720304936170578, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.04330260306596756, 'difftimes_value_y': 0.0, 'packet_mean': 0.0, 'packet_std': 0.0, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.06794261187314987, 'bytes_std': 0.023307304829359055, 'bytes_skewness': 0.07086975872516632, 'bytes_kurtosis': 0.0, 'duration_mean': 0.03415318951010704, 'duration_std': 0.03476995602250099, 'duration_skewness': 0.04049699380993843, 'duration_kurtosis': 0.04446374252438545, 'difftimes_mean': 0.0, 'difftimes_std': 0.05537216365337372, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.02838219329714775, 'max_power': 0.017794685438275337, 'max_frequency': 0.03627345710992813, 'min_power': 0.03685735538601875, 'min_frequency': 0.0, 'spectral_energy': 0.025230269879102707, 'spectral_entropy': 0.029663223773241043, 'spectral_kurtosis': 0.06594876945018768, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.024221599102020264, 'spectral_cetroid': 0.03592740744352341, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.028460083529353142, 'spectral_bandwidth': 0.0}
0;21600;97.43589743589743;100.0;65.21739130434783;78.94736842105263;[[289, 0], [8, 15]];[[1.0, 0.0], [0.34782608695652173, 0.6521739130434783]];97.42268041237114;100.0;61.53846153846154;76.1904761904762;[[362, 0], [10, 16]];[[1.0, 0.0], [0.38461538461538464, 0.6153846153846154]];{'packet_value': 0.0, 'packet_value_x': 0.0, 'packet_value_y': 0.025809045881032944, 'bytes_value': 0.0, 'bytes_value_x': 0.04548244923353195, 'bytes_value_y': 0.15913160145282745, 'duration_value': 0.0, 'duration_value_x': 0.14138680696487427, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.03353100270032883, 'difftimes_value_y': 0.0, 'packet_mean': 0.0, 'packet_std': 0.0, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.05831221863627434, 'bytes_std': 0.0, 'bytes_skewness': 0.06550032645463943, 'bytes_kurtosis': 0.0, 'duration_mean': 0.044537629932165146, 'duration_std': 0.03417911380529404, 'duration_skewness': 0.03243527188897133, 'duration_kurtosis': 0.03469604253768921, 'difftimes_mean': 0.0, 'difftimes_std': 0.041413210332393646, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.0, 'max_power': 0.05589376017451286, 'max_frequency': 0.025815792381763458, 'min_power': 0.04159959778189659, 'min_frequency': 0.0, 'spectral_energy': 0.0, 'spectral_entropy': 0.05251407250761986, 'spectral_kurtosis': 0.08945220708847046, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.01830974966287613, 'spectral_cetroid': 0.0, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.0, 'spectral_bandwidth': 0.0}
0;14400;96.91358024691358;100.0;54.54545454545454;70.58823529411764;[[302, 0], [10, 12]];[[1.0, 0.0], [0.45454545454545453, 0.5454545454545454]];98.51116625310173;100.0;72.72727272727273;84.21052631578948;[[381, 0], [6, 16]];[[1.0, 0.0], [0.2727272727272727, 0.7272727272727273]];{'packet_value': 0.0, 'packet_value_x': 0.0, 'packet_value_y': 0.04540678858757019, 'bytes_value': 0.0, 'bytes_value_x': 0.052004050463438034, 'bytes_value_y': 0.08974196016788483, 'duration_value': 0.0, 'duration_value_x': 0.10601053386926651, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.03977528586983681, 'difftimes_value_y': 0.0, 'packet_mean': 0.0, 'packet_std': 0.0, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.05341353639960289, 'bytes_std': 0.0, 'bytes_skewness': 0.08617136627435684, 'bytes_kurtosis': 0.0, 'duration_mean': 0.04978403449058533, 'duration_std': 0.03502051904797554, 'duration_skewness': 0.04314704239368439, 'duration_kurtosis': 0.0393337681889534, 'difftimes_mean': 0.0, 'difftimes_std': 0.057397086173295975, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.0, 'max_power': 0.03998516872525215, 'max_frequency': 0.03716874122619629, 'min_power': 0.0405721440911293, 'min_frequency': 0.0, 'spectral_energy': 0.0, 'spectral_entropy': 0.059275005012750626, 'spectral_kurtosis': 0.07174492627382278, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.0, 'spectral_cetroid': 0.0, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.031089086085557938, 'spectral_bandwidth': 0.022959038615226746}
0;7200;98.52507374631269;100.0;75.0;85.71428571428571;[[319, 0], [5, 15]];[[1.0, 0.0], [0.25, 0.75]];98.3451536643026;100.0;74.07407407407408;85.1063829787234;[[396, 0], [7, 20]];[[1.0, 0.0], [0.25925925925925924, 0.7407407407407407]];{'packet_value': 0.0, 'packet_value_x': 0.010002773255109787, 'packet_value_y': 0.026829058304429054, 'bytes_value': 0.0, 'bytes_value_x': 0.049726348370313644, 'bytes_value_y': 0.07825429737567902, 'duration_value': 0.0, 'duration_value_x': 0.1556284874677658, 'duration_value_y': 0.009724510833621025, 'difftimes_value': 0.0, 'difftimes_value_x': 0.051378458738327026, 'difftimes_value_y': 0.0205952450633049, 'packet_mean': 0.016179809346795082, 'packet_std': 0.018262704834342003, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.04560365900397301, 'bytes_std': 0.0, 'bytes_skewness': 0.04530859366059303, 'bytes_kurtosis': 0.014604629017412663, 'duration_mean': 0.0325792022049427, 'duration_std': 0.0, 'duration_skewness': 0.029907967895269394, 'duration_kurtosis': 0.02086292766034603, 'difftimes_mean': 0.018768809735774994, 'difftimes_std': 0.06534844636917114, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.01875140890479088, 'max_power': 0.02208922989666462, 'max_frequency': 0.03349120542407036, 'min_power': 0.036118943244218826, 'min_frequency': 0.0, 'spectral_energy': 0.01883620023727417, 'spectral_entropy': 0.017869707196950912, 'spectral_kurtosis': 0.025983374565839767, 'spectral_skewness': 0.013891592621803284, 'spectral_rolloff': 0.023996813222765923, 'spectral_cetroid': 0.03903317451477051, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.014403529465198517, 'spectral_bandwidth': 0.02596897818148136}
0;3600;95.9349593495935;100.0;25.0;40.0;[[349, 0], [15, 5]];[[1.0, 0.0], [0.75, 0.25]];97.83080260303689;100.0;66.66666666666666;80.0;[[431, 0], [10, 20]];[[1.0, 0.0], [0.3333333333333333, 0.6666666666666666]];{'packet_value': 0.0, 'packet_value_x': 0.0, 'packet_value_y': 0.04387040436267853, 'bytes_value': 0.0, 'bytes_value_x': 0.09474708139896393, 'bytes_value_y': 0.0687658041715622, 'duration_value': 0.0, 'duration_value_x': 0.22195591032505035, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.07648204267024994, 'difftimes_value_y': 0.0, 'packet_mean': 0.0, 'packet_std': 0.0, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.06007135659456253, 'bytes_std': 0.0, 'bytes_skewness': 0.09545232355594635, 'bytes_kurtosis': 0.0, 'duration_mean': 0.05702462047338486, 'duration_std': 0.0, 'duration_skewness': 0.06338281184434891, 'duration_kurtosis': 0.04398635774850845, 'difftimes_mean': 0.0, 'difftimes_std': 0.09153778105974197, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.0, 'max_power': 0.05166279152035713, 'max_frequency': 0.031060734763741493, 'min_power': 0.0, 'min_frequency': 0.0, 'spectral_energy': 0.0, 'spectral_entropy': 0.0, 'spectral_kurtosis': 0.0, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.0, 'spectral_cetroid': 0.0, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.0, 'spectral_bandwidth': 0.0}
0;1800;97.68637532133675;100.0;62.5;76.92307692307693;[[365, 0], [9, 15]];[[1.0, 0.0], [0.375, 0.625]];97.11340206185567;94.11764705882352;55.172413793103445;69.56521739130434;[[455, 1], [13, 16]];[[0.9978070175438597, 0.0021929824561403508], [0.4482758620689655, 0.5517241379310345]];{'packet_value': 0.0, 'packet_value_x': 0.020692624151706696, 'packet_value_y': 0.03539934754371643, 'bytes_value': 0.0, 'bytes_value_x': 0.05481858551502228, 'bytes_value_y': 0.09052269160747528, 'duration_value': 0.0, 'duration_value_x': 0.16065169870853424, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.04910527542233467, 'difftimes_value_y': 0.020941544324159622, 'packet_mean': 0.0, 'packet_std': 0.0, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.08009665459394455, 'bytes_std': 0.017882902175188065, 'bytes_skewness': 0.05601618438959122, 'bytes_kurtosis': 0.0, 'duration_mean': 0.055678654462099075, 'duration_std': 0.0, 'duration_skewness': 0.055649299174547195, 'duration_kurtosis': 0.036832358688116074, 'difftimes_mean': 0.0, 'difftimes_std': 0.07930351793766022, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.0, 'max_power': 0.03442883864045143, 'max_frequency': 0.02152482606470585, 'min_power': 0.041421301662921906, 'min_frequency': 0.0, 'spectral_energy': 0.027881816029548645, 'spectral_entropy': 0.0, 'spectral_kurtosis': 0.0, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.012346532195806503, 'spectral_cetroid': 0.030051399022340775, 'spectral_spread': 0.0187540203332901, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.0, 'spectral_bandwidth': 0.0}
0;900;97.28395061728395;92.3076923076923;72.72727272727273;81.35593220338984;[[370, 2], [9, 24]];[[0.9946236559139785, 0.005376344086021506], [0.2727272727272727, 0.7272727272727273]];98.02371541501977;92.85714285714286;76.47058823529412;83.87096774193549;[[470, 2], [8, 26]];[[0.9957627118644068, 0.00423728813559322], [0.23529411764705882, 0.7647058823529411]];{'packet_value': 0.0, 'packet_value_x': 0.015623538754880428, 'packet_value_y': 0.038286007940769196, 'bytes_value': 0.0, 'bytes_value_x': 0.040493194013834, 'bytes_value_y': 0.04615272581577301, 'duration_value': 0.1464090496301651, 'duration_value_x': 0.159388467669487, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.05357403680682182, 'difftimes_value_y': 0.0, 'packet_mean': 0.02217710390686989, 'packet_std': 0.0, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.07320761680603027, 'bytes_std': 0.0, 'bytes_skewness': 0.034186478704214096, 'bytes_kurtosis': 0.0, 'duration_mean': 0.053846463561058044, 'duration_std': 0.0, 'duration_skewness': 0.04213361814618111, 'duration_kurtosis': 0.024772102013230324, 'difftimes_mean': 0.0, 'difftimes_std': 0.0337478443980217, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.0, 'max_power': 0.039896536618471146, 'max_frequency': 0.03569584712386131, 'min_power': 0.02306295558810234, 'min_frequency': 0.0, 'spectral_energy': 0.030879883095622063, 'spectral_entropy': 0.0, 'spectral_kurtosis': 0.0, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.029261687770485878, 'spectral_cetroid': 0.041156984865665436, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.016047827899456024, 'spectral_bandwidth': 0.0}
0;600;98.6046511627907;100.0;81.81818181818183;90.0;[[397, 0], [6, 27]];[[1.0, 0.0], [0.18181818181818182, 0.8181818181818182]];97.38805970149254;91.66666666666666;75.0;82.5;[[489, 3], [11, 33]];[[0.9939024390243902, 0.006097560975609756], [0.25, 0.75]];{'packet_value': 0.0, 'packet_value_x': 0.0, 'packet_value_y': 0.03752662613987923, 'bytes_value': 0.0, 'bytes_value_x': 0.03445788845419884, 'bytes_value_y': 0.07783026993274689, 'duration_value': 0.19538572430610657, 'duration_value_x': 0.14395084977149963, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.05403229966759682, 'difftimes_value_y': 0.0, 'packet_mean': 0.022457119077444077, 'packet_std': 0.0, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.046426065266132355, 'bytes_std': 0.0, 'bytes_skewness': 0.0691276490688324, 'bytes_kurtosis': 0.0, 'duration_mean': 0.0763995498418808, 'duration_std': 0.0, 'duration_skewness': 0.026112699881196022, 'duration_kurtosis': 0.0, 'difftimes_mean': 0.0, 'difftimes_std': 0.04492388293147087, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.0, 'max_power': 0.0, 'max_frequency': 0.029491592198610306, 'min_power': 0.0, 'min_frequency': 0.0, 'spectral_energy': 0.026792259886860847, 'spectral_entropy': 0.0, 'spectral_kurtosis': 0.0, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.03520195931196213, 'spectral_cetroid': 0.07988360524177551, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.0, 'spectral_bandwidth': 0.0}
1;86400;96.38989169675091;100.0;52.38095238095239;68.75000000000001;[[256, 0], [10, 11]];[[1.0, 0.0], [0.47619047619047616, 0.5238095238095238]];98.84393063583815;100.0;86.66666666666667;92.85714285714286;[[316, 0], [4, 26]];[[1.0, 0.0], [0.13333333333333333, 0.8666666666666667]];{'packet_value': 0.0, 'packet_value_x': 0.0, 'packet_value_y': 0.02101079747080803, 'bytes_value': 0.0, 'bytes_value_x': 0.03740999475121498, 'bytes_value_y': 0.08134529739618301, 'duration_value': 0.0, 'duration_value_x': 0.11209779977798462, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.02646772563457489, 'difftimes_value_y': 0.0, 'packet_mean': 0.0, 'packet_std': 0.0, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.04227408394217491, 'bytes_std': 0.02245325967669487, 'bytes_skewness': 0.0941731408238411, 'bytes_kurtosis': 0.0, 'duration_mean': 0.03365108743309975, 'duration_std': 0.03023470938205719, 'duration_skewness': 0.055444199591875076, 'duration_kurtosis': 0.023351067677140236, 'difftimes_mean': 0.0, 'difftimes_std': 0.04252098500728607, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.027796609327197075, 'max_power': 0.028835520148277283, 'max_frequency': 0.03345837816596031, 'min_power': 0.05690312758088112, 'min_frequency': 0.0, 'spectral_energy': 0.011401060968637466, 'spectral_entropy': 0.02566852793097496, 'spectral_kurtosis': 0.08394133299589157, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.026908598840236664, 'spectral_cetroid': 0.054588157683610916, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.028064511716365814, 'spectral_bandwidth': 0.0}
