INDEX;TIME_CUTTING;accuracy;precision;recall;F1;matrix;percentage_matrix;accuracy_validation;precision_validation;recall_validation;F1_validation;matrix_validation;percentage_matrix_validation;feature_importance
0;86400;97.60705289672545;98.41017488076311;90.36496350364963;94.21613394216133;[[2481, 10], [66, 619]];[[0.9959855479727018, 0.004014452027298274], [0.09635036496350365, 0.9036496350364963]];91.48315202971611;72.74247491638796;73.35581787521079;73.04785894206549;[[3013, 163], [158, 435]];[[0.9486775818639799, 0.05132241813602015], [0.26644182124789206, 0.7335581787521079]];{'packet_value': 0.0, 'packet_value_x': 0.048352573066949844, 'packet_value_y': 0.038401100784540176, 'bytes_value': 0.0, 'bytes_value_x': 0.02272975444793701, 'bytes_value_y': 0.034562140703201294, 'duration_value': 0.10785616934299469, 'duration_value_x': 0.20979143679141998, 'duration_value_y': 0.024162419140338898, 'difftimes_value': 0.0, 'difftimes_value_x': 0.0200574342161417, 'difftimes_value_y': 0.008483112789690495, 'packet_mean': 0.021045345813035965, 'packet_std': 0.03803686425089836, 'packet_skewness': 0.02019183151423931, 'packet_kurtosis': 0.0036093408707529306, 'bytes_mean': 0.04130513593554497, 'bytes_std': 0.039298269897699356, 'bytes_skewness': 0.009566668421030045, 'bytes_kurtosis': 0.01219638716429472, 'duration_mean': 0.0376669242978096, 'duration_std': 0.007900160737335682, 'duration_skewness': 0.012416942976415157, 'duration_kurtosis': 0.01089225523173809, 'difftimes_mean': 0.011837996542453766, 'difftimes_std': 0.01937655732035637, 'difftimes_skewness': 0.008310316130518913, 'difftimes_kurtosis': 0.007826077751815319, 'max_power': 0.008620575070381165, 'max_frequency': 0.019186517223715782, 'min_power': 0.01365427952259779, 'min_frequency': 0.006775595713406801, 'spectral_energy': 0.011176150292158127, 'spectral_entropy': 0.010816758498549461, 'spectral_kurtosis': 0.01775718852877617, 'spectral_skewness': 0.018148384988307953, 'spectral_rolloff': 0.013610346242785454, 'spectral_cetroid': 0.023533545434474945, 'spectral_spread': 0.006426447536796331, 'spectral_slope': 0.010073159821331501, 'spectral_crest': 0.01011192612349987, 'spectral_flux': 0.005790269002318382, 'spectral_bandwidth': 0.008445601910352707}
0;43200;98.32648267762771;98.48066298342542;93.93939393939394;96.15643964935941;[[2636, 11], [46, 713]];[[0.9958443520967133, 0.00415564790328674], [0.06060606060606061, 0.9393939393939394]];91.4278716629929;75.27047913446677;71.93500738552437;73.56495468277946;[[3246, 160], [190, 487]];[[0.9530240751614797, 0.046975924838520255], [0.28064992614475626, 0.7193500738552437]];{'packet_value': 0.0, 'packet_value_x': 0.039595626294612885, 'packet_value_y': 0.037580352276563644, 'bytes_value': 0.0, 'bytes_value_x': 0.022763967514038086, 'bytes_value_y': 0.03279557079076767, 'duration_value': 0.13658617436885834, 'duration_value_x': 0.1426062434911728, 'duration_value_y': 0.02337045967578888, 'difftimes_value': 0.0, 'difftimes_value_x': 0.015755008906126022, 'difftimes_value_y': 0.007375411223620176, 'packet_mean': 0.021070964634418488, 'packet_std': 0.0475379154086113, 'packet_skewness': 0.05428095534443855, 'packet_kurtosis': 0.0036770072765648365, 'bytes_mean': 0.043164052069187164, 'bytes_std': 0.03403246030211449, 'bytes_skewness': 0.015075445175170898, 'bytes_kurtosis': 0.009867487475275993, 'duration_mean': 0.034459564834833145, 'duration_std': 0.008960424922406673, 'duration_skewness': 0.01691991090774536, 'duration_kurtosis': 0.011816265061497688, 'difftimes_mean': 0.015288799069821835, 'difftimes_std': 0.025723423808813095, 'difftimes_skewness': 0.006774196866899729, 'difftimes_kurtosis': 0.01531823817640543, 'max_power': 0.010354544036090374, 'max_frequency': 0.01766374707221985, 'min_power': 0.016744624823331833, 'min_frequency': 0.003286952618509531, 'spectral_energy': 0.015872718766331673, 'spectral_entropy': 0.010499337688088417, 'spectral_kurtosis': 0.016229595988988876, 'spectral_skewness': 0.011353558860719204, 'spectral_rolloff': 0.011608436703681946, 'spectral_cetroid': 0.03235726058483124, 'spectral_spread': 0.0, 'spectral_slope': 0.00912407785654068, 'spectral_crest': 0.008070330135524273, 'spectral_flux': 0.0074112252332270145, 'spectral_bandwidth': 0.0070277112536132336}
0;21600;98.20016362148895;98.27387802071347;94.3646408839779;96.27959413754228;[[2747, 15], [51, 854]];[[0.9945691527878349, 0.005430847212165098], [0.056353591160221, 0.943646408839779]];91.57414750198255;79.71014492753623;77.07707707707708;78.37150127226464;[[3849, 196], [229, 770]];[[0.9515451174289246, 0.0484548825710754], [0.22922922922922923, 0.7707707707707707]];{'packet_value': 0.0, 'packet_value_x': 0.03616337850689888, 'packet_value_y': 0.03891686722636223, 'bytes_value': 0.0, 'bytes_value_x': 0.025286540389060974, 'bytes_value_y': 0.041078969836235046, 'duration_value': 0.08068739622831345, 'duration_value_x': 0.15290336310863495, 'duration_value_y': 0.019382130354642868, 'difftimes_value': 0.0, 'difftimes_value_x': 0.01257209200412035, 'difftimes_value_y': 0.006109182722866535, 'packet_mean': 0.020327545702457428, 'packet_std': 0.05469261854887009, 'packet_skewness': 0.061258118599653244, 'packet_kurtosis': 0.0, 'bytes_mean': 0.046264421194791794, 'bytes_std': 0.042357660830020905, 'bytes_skewness': 0.009443528018891811, 'bytes_kurtosis': 0.0, 'duration_mean': 0.034046437591314316, 'duration_std': 0.0075272624380886555, 'duration_skewness': 0.015561837702989578, 'duration_kurtosis': 0.007709739729762077, 'difftimes_mean': 0.011588774621486664, 'difftimes_std': 0.025820409879088402, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.012278296053409576, 'max_power': 0.014060930348932743, 'max_frequency': 0.019934367388486862, 'min_power': 0.03447623550891876, 'min_frequency': 0.0028582054655998945, 'spectral_energy': 0.0175224207341671, 'spectral_entropy': 0.008201651275157928, 'spectral_kurtosis': 0.04673014208674431, 'spectral_skewness': 0.00959531869739294, 'spectral_rolloff': 0.009102155454456806, 'spectral_cetroid': 0.04602203145623207, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.007526909466832876, 'spectral_flux': 0.014717604033648968, 'spectral_bandwidth': 0.007275519892573357}
0;14400;97.40529320186819;97.84172661870504;92.33753637245393;95.00998003992017;[[2802, 21], [79, 952]];[[0.9925611052072264, 0.007438894792773645], [0.07662463627546072, 0.9233753637245393]];93.79335523913838;89.66535433070865;79.49389179755671;84.27382053654023;[[4227, 105], [235, 911]];[[0.9757617728531855, 0.024238227146814405], [0.20506108202443282, 0.7949389179755671]];{'packet_value': 0.0, 'packet_value_x': 0.03193047270178795, 'packet_value_y': 0.03009393811225891, 'bytes_value': 0.0, 'bytes_value_x': 0.03285248577594757, 'bytes_value_y': 0.05818064138293266, 'duration_value': 0.10809064656496048, 'duration_value_x': 0.17911992967128754, 'duration_value_y': 0.015860488638281822, 'difftimes_value': 0.0, 'difftimes_value_x': 0.012672062031924725, 'difftimes_value_y': 0.006032346282154322, 'packet_mean': 0.022051651030778885, 'packet_std': 0.048572737723588943, 'packet_skewness': 0.027784906327724457, 'packet_kurtosis': 0.0023801224306225777, 'bytes_mean': 0.07172159105539322, 'bytes_std': 0.021219821646809578, 'bytes_skewness': 0.01110743172466755, 'bytes_kurtosis': 0.0031992278527468443, 'duration_mean': 0.042883697897195816, 'duration_std': 0.005128124728798866, 'duration_skewness': 0.00969741027802229, 'duration_kurtosis': 0.0034420802257955074, 'difftimes_mean': 0.004581283777952194, 'difftimes_std': 0.05354906618595123, 'difftimes_skewness': 0.0037416559644043446, 'difftimes_kurtosis': 0.008021736517548561, 'max_power': 0.00770134711638093, 'max_frequency': 0.016762137413024902, 'min_power': 0.019935904070734978, 'min_frequency': 0.0017991417553275824, 'spectral_energy': 0.010707956738770008, 'spectral_entropy': 0.006686012726277113, 'spectral_kurtosis': 0.02966487593948841, 'spectral_skewness': 0.004125358536839485, 'spectral_rolloff': 0.008781682699918747, 'spectral_cetroid': 0.05915657803416252, 'spectral_spread': 0.00244498229585588, 'spectral_slope': 0.00390142691321671, 'spectral_crest': 0.0021681722719222307, 'spectral_flux': 0.006882415618747473, 'spectral_bandwidth': 0.005366555880755186}
0;7200;97.39696312364426;98.26539462272333;92.7927927927928;95.45071609098568;[[2908, 20], [88, 1133]];[[0.9931693989071039, 0.006830601092896175], [0.07207207207207207, 0.9279279279279279]];93.63420427553444;89.37984496124031;81.31170662905501;85.15509601181682;[[4760, 137], [265, 1153]];[[0.9720236879722279, 0.027976312027772104], [0.18688293370944992, 0.81311706629055]];{'packet_value': 0.0, 'packet_value_x': 0.03387525677680969, 'packet_value_y': 0.03754940629005432, 'bytes_value': 0.0, 'bytes_value_x': 0.03273371607065201, 'bytes_value_y': 0.07490738481283188, 'duration_value': 0.06270731985569, 'duration_value_x': 0.1364619880914688, 'duration_value_y': 0.017128318548202515, 'difftimes_value': 0.0, 'difftimes_value_x': 0.013834411278367043, 'difftimes_value_y': 0.009161551482975483, 'packet_mean': 0.02001705951988697, 'packet_std': 0.05409443378448486, 'packet_skewness': 0.024535687640309334, 'packet_kurtosis': 0.0, 'bytes_mean': 0.05045098438858986, 'bytes_std': 0.027828212827444077, 'bytes_skewness': 0.010695229284465313, 'bytes_kurtosis': 0.005634290631860495, 'duration_mean': 0.03615201264619827, 'duration_std': 0.007567450404167175, 'duration_skewness': 0.015112693421542645, 'duration_kurtosis': 0.0036593973636627197, 'difftimes_mean': 0.00886157900094986, 'difftimes_std': 0.04865000769495964, 'difftimes_skewness': 0.006106350105255842, 'difftimes_kurtosis': 0.01097678393125534, 'max_power': 0.01673738658428192, 'max_frequency': 0.01829196885228157, 'min_power': 0.03297174349427223, 'min_frequency': 0.0, 'spectral_energy': 0.025207437574863434, 'spectral_entropy': 0.010934618301689625, 'spectral_kurtosis': 0.03610143065452576, 'spectral_skewness': 0.005190918687731028, 'spectral_rolloff': 0.011628713458776474, 'spectral_cetroid': 0.0656571239233017, 'spectral_spread': 0.0, 'spectral_slope': 0.004359408747404814, 'spectral_crest': 0.0, 'spectral_flux': 0.016470063477754593, 'spectral_bandwidth': 0.007747543044388294}
0;3600;97.44963566223747;98.16451393609789;94.01041666666666;96.04256734286665;[[3103, 27], [92, 1444]];[[0.9913738019169329, 0.008626198083067093], [0.059895833333333336, 0.9401041666666666]];92.59407526020816;84.92191707054388;85.1511879049676;85.03639795093017;[[5362, 280], [275, 1577]];[[0.9503722084367245, 0.04962779156327544], [0.148488120950324, 0.8515118790496761]];{'packet_value': 0.004032167140394449, 'packet_value_x': 0.04102072864770889, 'packet_value_y': 0.038042545318603516, 'bytes_value': 0.0, 'bytes_value_x': 0.03871019929647446, 'bytes_value_y': 0.06612048298120499, 'duration_value': 0.05772196128964424, 'duration_value_x': 0.21679647266864777, 'duration_value_y': 0.020232349634170532, 'difftimes_value': 0.0, 'difftimes_value_x': 0.018340682610869408, 'difftimes_value_y': 0.008136248216032982, 'packet_mean': 0.024381376802921295, 'packet_std': 0.03489144146442413, 'packet_skewness': 0.006746639963239431, 'packet_kurtosis': 0.0028612548485398293, 'bytes_mean': 0.11822742223739624, 'bytes_std': 0.017697494477033615, 'bytes_skewness': 0.015137497335672379, 'bytes_kurtosis': 0.003346433397382498, 'duration_mean': 0.04380755499005318, 'duration_std': 0.006399767939001322, 'duration_skewness': 0.01250673457980156, 'duration_kurtosis': 0.004726659972220659, 'difftimes_mean': 0.004305154550820589, 'difftimes_std': 0.02727629244327545, 'difftimes_skewness': 0.0035210608039051294, 'difftimes_kurtosis': 0.004966195207089186, 'max_power': 0.008336815051734447, 'max_frequency': 0.016534417867660522, 'min_power': 0.013260671868920326, 'min_frequency': 0.0037742021959275007, 'spectral_energy': 0.01862051896750927, 'spectral_entropy': 0.005357349757105112, 'spectral_kurtosis': 0.0118657685816288, 'spectral_skewness': 0.003553027054294944, 'spectral_rolloff': 0.018474936485290527, 'spectral_cetroid': 0.04007817804813385, 'spectral_spread': 0.003791949013248086, 'spectral_slope': 0.0034362098667770624, 'spectral_crest': 0.003255388466641307, 'spectral_flux': 0.003932109102606773, 'spectral_bandwidth': 0.00577563839033246}
0;1800;97.64118847811295;98.33962264150944;94.07942238267148;96.16236162361625;[[3002, 22], [82, 1303]];[[0.9927248677248677, 0.007275132275132275], [0.0592057761732852, 0.9407942238267148]];94.78803890957127;94.52991452991452;87.84749801429706;91.06628242074926;[[5681, 128], [306, 2212]];[[0.9779652263728696, 0.022034773627130314], [0.12152501985702939, 0.8784749801429707]];{'packet_value': 0.0, 'packet_value_x': 0.03122604638338089, 'packet_value_y': 0.031437430530786514, 'bytes_value': 0.0, 'bytes_value_x': 0.053851306438446045, 'bytes_value_y': 0.07186933606863022, 'duration_value': 0.06508726626634598, 'duration_value_x': 0.17340297996997833, 'duration_value_y': 0.017831802368164062, 'difftimes_value': 0.0, 'difftimes_value_x': 0.014790483750402927, 'difftimes_value_y': 0.008669435977935791, 'packet_mean': 0.018230929970741272, 'packet_std': 0.040805187076330185, 'packet_skewness': 0.023071765899658203, 'packet_kurtosis': 0.005248365458101034, 'bytes_mean': 0.12499159574508667, 'bytes_std': 0.01988951675593853, 'bytes_skewness': 0.019848953932523727, 'bytes_kurtosis': 0.004214494023472071, 'duration_mean': 0.043615635484457016, 'duration_std': 0.007633677218109369, 'duration_skewness': 0.009036668576300144, 'duration_kurtosis': 0.007259884849190712, 'difftimes_mean': 0.004845582880079746, 'difftimes_std': 0.02310219034552574, 'difftimes_skewness': 0.004335406702011824, 'difftimes_kurtosis': 0.005575323477387428, 'max_power': 0.012609734199941158, 'max_frequency': 0.011912969872355461, 'min_power': 0.022025424987077713, 'min_frequency': 0.003520483151078224, 'spectral_energy': 0.01487206295132637, 'spectral_entropy': 0.005882113706320524, 'spectral_kurtosis': 0.019554143771529198, 'spectral_skewness': 0.005485933739691973, 'spectral_rolloff': 0.008413485251367092, 'spectral_cetroid': 0.03589405491948128, 'spectral_spread': 0.0034317749086767435, 'spectral_slope': 0.0026185777969658375, 'spectral_crest': 0.0043435064144432545, 'spectral_flux': 0.008401230908930302, 'spectral_bandwidth': 0.011163238435983658}
0;900;97.84816247582205;98.30781627719581;94.72049689440993;96.48082245947015;[[2827, 21], [68, 1220]];[[0.992626404494382, 0.007373595505617977], [0.052795031055900624, 0.9472049689440993]];94.46054750402575;92.06294902497434;90.45378151260505;91.25127161749745;[[6108, 232], [284, 2691]];[[0.9634069400630915, 0.03659305993690852], [0.09546218487394958, 0.9045378151260505]];{'packet_value': 0.006024512462317944, 'packet_value_x': 0.03910177946090698, 'packet_value_y': 0.040785759687423706, 'bytes_value': 0.0, 'bytes_value_x': 0.025825658813118935, 'bytes_value_y': 0.04910070076584816, 'duration_value': 0.05678980425000191, 'duration_value_x': 0.16993092000484467, 'duration_value_y': 0.016551055014133453, 'difftimes_value': 0.0, 'difftimes_value_x': 0.011960797011852264, 'difftimes_value_y': 0.007876772433519363, 'packet_mean': 0.02252170257270336, 'packet_std': 0.07179147750139236, 'packet_skewness': 0.046400900930166245, 'packet_kurtosis': 0.0, 'bytes_mean': 0.05661651864647865, 'bytes_std': 0.03166617825627327, 'bytes_skewness': 0.009137075394392014, 'bytes_kurtosis': 0.007479655556380749, 'duration_mean': 0.03801044821739197, 'duration_std': 0.011954025365412235, 'duration_skewness': 0.018022475764155388, 'duration_kurtosis': 0.007458597421646118, 'difftimes_mean': 0.00891182478517294, 'difftimes_std': 0.026745041832327843, 'difftimes_skewness': 0.005858283489942551, 'difftimes_kurtosis': 0.0045021227560937405, 'max_power': 0.02088697999715805, 'max_frequency': 0.012425030581653118, 'min_power': 0.02478715218603611, 'min_frequency': 0.006610961630940437, 'spectral_energy': 0.024121804162859917, 'spectral_entropy': 0.00993973296135664, 'spectral_kurtosis': 0.010925651527941227, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.011101196520030499, 'spectral_cetroid': 0.05506322160363197, 'spectral_spread': 0.005459700711071491, 'spectral_slope': 0.0065537141636013985, 'spectral_crest': 0.0, 'spectral_flux': 0.009377614594995975, 'spectral_bandwidth': 0.011723149567842484}
0;600;97.63702801461632;98.32402234636871;94.18960244648318;96.21241702459977;[[2776, 21], [76, 1232]];[[0.9924919556667858, 0.007508044333214158], [0.0581039755351682, 0.9418960244648318]];93.76713773465514;89.89088575096277;91.03022424439389;90.45696754400127;[[6090, 315], [276, 2801]];[[0.9508196721311475, 0.04918032786885246], [0.0896977575560611, 0.9103022424439389]];{'packet_value': 0.0, 'packet_value_x': 0.03934340178966522, 'packet_value_y': 0.042727723717689514, 'bytes_value': 0.0, 'bytes_value_x': 0.033996034413576126, 'bytes_value_y': 0.07043550908565521, 'duration_value': 0.10886382311582565, 'duration_value_x': 0.20186586678028107, 'duration_value_y': 0.018447602167725563, 'difftimes_value': 0.0, 'difftimes_value_x': 0.01778550073504448, 'difftimes_value_y': 0.0058294422924518585, 'packet_mean': 0.03138014301657677, 'packet_std': 0.051030997186899185, 'packet_skewness': 0.010039265267550945, 'packet_kurtosis': 0.0028121876530349255, 'bytes_mean': 0.06915251910686493, 'bytes_std': 0.022090023383498192, 'bytes_skewness': 0.013939332216978073, 'bytes_kurtosis': 0.0036638714373111725, 'duration_mean': 0.051266252994537354, 'duration_std': 0.006136282347142696, 'duration_skewness': 0.015695542097091675, 'duration_kurtosis': 0.0039026145823299885, 'difftimes_mean': 0.004072542302310467, 'difftimes_std': 0.02289450913667679, 'difftimes_skewness': 0.003991876263171434, 'difftimes_kurtosis': 0.00276251882314682, 'max_power': 0.008066168054938316, 'max_frequency': 0.017460331320762634, 'min_power': 0.011173959821462631, 'min_frequency': 0.0030666838865727186, 'spectral_energy': 0.01475190557539463, 'spectral_entropy': 0.0038598477840423584, 'spectral_kurtosis': 0.011390933766961098, 'spectral_skewness': 0.002578535582870245, 'spectral_rolloff': 0.01160365529358387, 'spectral_cetroid': 0.04459286108613014, 'spectral_spread': 0.0027707801200449467, 'spectral_slope': 0.0030066752806305885, 'spectral_crest': 0.0019845343194901943, 'spectral_flux': 0.004508142359554768, 'spectral_bandwidth': 0.005059606861323118}
1;86400;98.74055415617129;99.23664122137404;94.8905109489051;97.01492537313432;[[2486, 5], [35, 650]];[[0.9979927739863509, 0.002007226013649137], [0.051094890510948905, 0.948905109489051]];91.56274873971876;71.65354330708661;76.72849915682967;74.10423452768728;[[2996, 180], [138, 455]];[[0.9433249370277078, 0.05667506297229219], [0.2327150084317032, 0.7672849915682968]];{'packet_value': 0.0, 'packet_value_x': 0.03799227997660637, 'packet_value_y': 0.03791350498795509, 'bytes_value': 0.0, 'bytes_value_x': 0.026245879009366035, 'bytes_value_y': 0.032829634845256805, 'duration_value': 0.07433070987462997, 'duration_value_x': 0.16070707142353058, 'duration_value_y': 0.022450003772974014, 'difftimes_value': 0.0, 'difftimes_value_x': 0.019079802557826042, 'difftimes_value_y': 0.007068251259624958, 'packet_mean': 0.021870043128728867, 'packet_std': 0.04529639333486557, 'packet_skewness': 0.04736141860485077, 'packet_kurtosis': 0.0, 'bytes_mean': 0.060483578592538834, 'bytes_std': 0.037726517766714096, 'bytes_skewness': 0.011790684424340725, 'bytes_kurtosis': 0.006532682571560144, 'duration_mean': 0.0347558967769146, 'duration_std': 0.006446348037570715, 'duration_skewness': 0.0170481838285923, 'duration_kurtosis': 0.008755086921155453, 'difftimes_mean': 0.00844520889222622, 'difftimes_std': 0.02734122797846794, 'difftimes_skewness': 0.010033371858298779, 'difftimes_kurtosis': 0.009047633036971092, 'max_power': 0.01074172928929329, 'max_frequency': 0.01756115071475506, 'min_power': 0.02353757992386818, 'min_frequency': 0.011222345754504204, 'spectral_energy': 0.015598713420331478, 'spectral_entropy': 0.01099737174808979, 'spectral_kurtosis': 0.0265306755900383, 'spectral_skewness': 0.014526686631143093, 'spectral_rolloff': 0.014029815793037415, 'spectral_cetroid': 0.04149298742413521, 'spectral_spread': 0.005214619915932417, 'spectral_slope': 0.009209912270307541, 'spectral_crest': 0.009055471047759056, 'spectral_flux': 0.009028670378029346, 'spectral_bandwidth': 0.009700924158096313}
