INDEX;TIME_CUTTING;accuracy;precision;recall;F1;matrix;percentage_matrix;accuracy_validation;precision_validation;recall_validation;F1_validation;matrix_validation;percentage_matrix_validation;feature_importance
0;86400;98.78318584070797;100.0;96.09929078014184;98.01084990958408;[[622, 0], [11, 271]];[[1.0, 0.0], [0.03900709219858156, 0.9609929078014184]];83.54725787631271;67.33333333333333;52.331606217616574;58.89212827988338;[[615, 49], [92, 101]];[[0.9262048192771084, 0.07379518072289157], [0.47668393782383417, 0.5233160621761658]];{'packet_value': 0.0, 'packet_value_x': 0.03817107155919075, 'packet_value_y': 0.027453800663352013, 'bytes_value': 0.0, 'bytes_value_x': 0.0313006155192852, 'bytes_value_y': 0.0670303925871849, 'duration_value': 0.006236146204173565, 'duration_value_x': 0.11832936108112335, 'duration_value_y': 0.009525117464363575, 'difftimes_value': 0.0, 'difftimes_value_x': 0.016351692378520966, 'difftimes_value_y': 0.0, 'packet_mean': 0.011959538795053959, 'packet_std': 0.03590572252869606, 'packet_skewness': 0.00813997071236372, 'packet_kurtosis': 0.0, 'bytes_mean': 0.04620501771569252, 'bytes_std': 0.023925330489873886, 'bytes_skewness': 0.04449392110109329, 'bytes_kurtosis': 0.0, 'duration_mean': 0.016060737892985344, 'duration_std': 0.010217119008302689, 'duration_skewness': 0.024102209135890007, 'duration_kurtosis': 0.01991453394293785, 'difftimes_mean': 0.007324789650738239, 'difftimes_std': 0.045610442757606506, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.011934555135667324, 'max_power': 0.014718462713062763, 'max_frequency': 0.03321702405810356, 'min_power': 0.042252663522958755, 'min_frequency': 0.0, 'spectral_energy': 0.020781943574547768, 'spectral_entropy': 0.0, 'spectral_kurtosis': 0.07550882548093796, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.012373203411698341, 'spectral_cetroid': 0.14918658137321472, 'spectral_spread': 0.0054449955932796, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.016123205423355103, 'spectral_bandwidth': 0.010201006196439266}
0;43200;99.36305732484077;99.6551724137931;98.29931972789116;98.97260273972603;[[647, 1], [5, 289]];[[0.9984567901234568, 0.0015432098765432098], [0.017006802721088437, 0.9829931972789115]];85.7981220657277;79.8507462686567;53.233830845771145;63.880597014925364;[[624, 27], [94, 107]];[[0.9585253456221198, 0.041474654377880185], [0.46766169154228854, 0.5323383084577115]];{'packet_value': 0.0, 'packet_value_x': 0.04460713639855385, 'packet_value_y': 0.04767511412501335, 'bytes_value': 0.0, 'bytes_value_x': 0.041562676429748535, 'bytes_value_y': 0.07711146026849747, 'duration_value': 0.02039937861263752, 'duration_value_x': 0.15766273438930511, 'duration_value_y': 0.011326211504638195, 'difftimes_value': 0.0, 'difftimes_value_x': 0.023653531447052956, 'difftimes_value_y': 0.0, 'packet_mean': 0.01623462326824665, 'packet_std': 0.052530836313962936, 'packet_skewness': 0.009327098727226257, 'packet_kurtosis': 0.0, 'bytes_mean': 0.04832785576581955, 'bytes_std': 0.01430806890130043, 'bytes_skewness': 0.026124536991119385, 'bytes_kurtosis': 0.006167545448988676, 'duration_mean': 0.02774258889257908, 'duration_std': 0.01350152026861906, 'duration_skewness': 0.0230151005089283, 'duration_kurtosis': 0.019293729215860367, 'difftimes_mean': 0.009113266132771969, 'difftimes_std': 0.03413352370262146, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.030783142894506454, 'max_power': 0.018204838037490845, 'max_frequency': 0.024688608944416046, 'min_power': 0.022344181314110756, 'min_frequency': 0.0, 'spectral_energy': 0.01869047060608864, 'spectral_entropy': 0.007661427371203899, 'spectral_kurtosis': 0.036767031997442245, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.01706475205719471, 'spectral_cetroid': 0.03956453874707222, 'spectral_spread': 0.00842062383890152, 'spectral_slope': 0.012267198413610458, 'spectral_crest': 0.00914907269179821, 'spectral_flux': 0.015773681923747063, 'spectral_bandwidth': 0.014801900833845139}
0;21600;99.00771775082691;100.0;96.75090252707581;98.34862385321101;[[630, 0], [9, 268]];[[1.0, 0.0], [0.032490974729241874, 0.9675090252707581]];86.73366834170855;76.10062893081762;56.27906976744186;64.70588235294117;[[742, 38], [94, 121]];[[0.9512820512820512, 0.04871794871794872], [0.4372093023255814, 0.5627906976744186]];{'packet_value': 0.0, 'packet_value_x': 0.03366781771183014, 'packet_value_y': 0.0309587474912405, 'bytes_value': 0.0, 'bytes_value_x': 0.034416042268276215, 'bytes_value_y': 0.07443583011627197, 'duration_value': 0.0, 'duration_value_x': 0.14830796420574188, 'duration_value_y': 0.008138053119182587, 'difftimes_value': 0.0, 'difftimes_value_x': 0.02199852466583252, 'difftimes_value_y': 0.0, 'packet_mean': 0.012750615365803242, 'packet_std': 0.028317265212535858, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0055315569043159485, 'bytes_mean': 0.06438448280096054, 'bytes_std': 0.034134428948163986, 'bytes_skewness': 0.03479556366801262, 'bytes_kurtosis': 0.006263568997383118, 'duration_mean': 0.021860023960471153, 'duration_std': 0.012883675284683704, 'duration_skewness': 0.025784403085708618, 'duration_kurtosis': 0.018376175314188004, 'difftimes_mean': 0.009234361350536346, 'difftimes_std': 0.04566172510385513, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.01742526702582836, 'max_power': 0.01642957329750061, 'max_frequency': 0.03504997491836548, 'min_power': 0.0511571504175663, 'min_frequency': 0.0, 'spectral_energy': 0.01950167305767536, 'spectral_entropy': 0.009178368374705315, 'spectral_kurtosis': 0.06193380057811737, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.018048983067274094, 'spectral_cetroid': 0.06544576585292816, 'spectral_spread': 0.007669490296393633, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.013232508674263954, 'spectral_bandwidth': 0.013026664033532143}
0;14400;99.09909909909909;99.20634920634922;97.65625;98.42519685039369;[[630, 2], [6, 250]];[[0.9968354430379747, 0.0031645569620253164], [0.0234375, 0.9765625]];86.9177403369673;76.92307692307693;55.55555555555556;64.51612903225806;[[757, 36], [96, 120]];[[0.9546027742749055, 0.04539722572509458], [0.4444444444444444, 0.5555555555555556]];{'packet_value': 0.0, 'packet_value_x': 0.03309120610356331, 'packet_value_y': 0.039402659982442856, 'bytes_value': 0.0, 'bytes_value_x': 0.03589678183197975, 'bytes_value_y': 0.06665603071451187, 'duration_value': 0.022689543664455414, 'duration_value_x': 0.13126282393932343, 'duration_value_y': 0.013242075219750404, 'difftimes_value': 0.0, 'difftimes_value_x': 0.025513214990496635, 'difftimes_value_y': 0.0, 'packet_mean': 0.011740939691662788, 'packet_std': 0.03991886228322983, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.04520675167441368, 'bytes_std': 0.019980940967798233, 'bytes_skewness': 0.027722839266061783, 'bytes_kurtosis': 0.0, 'duration_mean': 0.019973281770944595, 'duration_std': 0.010870005004107952, 'duration_skewness': 0.03911903500556946, 'duration_kurtosis': 0.019907385110855103, 'difftimes_mean': 0.011971993371844292, 'difftimes_std': 0.037251610308885574, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.023363906890153885, 'max_power': 0.023550285026431084, 'max_frequency': 0.028326669707894325, 'min_power': 0.0608028843998909, 'min_frequency': 0.0, 'spectral_energy': 0.03910679370164871, 'spectral_entropy': 0.011240323074162006, 'spectral_kurtosis': 0.05031467229127884, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.020433157682418823, 'spectral_cetroid': 0.05673443526029587, 'spectral_spread': 0.008183212950825691, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.015076723881065845, 'spectral_bandwidth': 0.011448986828327179}
0;7200;98.1651376146789;99.53703703703704;93.47826086956522;96.41255605381166;[[641, 1], [15, 215]];[[0.9984423676012462, 0.001557632398753894], [0.06521739130434782, 0.9347826086956522]];88.20921985815603;75.92592592592592;56.68202764976959;64.90765171503958;[[872, 39], [94, 123]];[[0.9571899012074643, 0.042810098792535674], [0.43317972350230416, 0.5668202764976958]];{'packet_value': 0.0, 'packet_value_x': 0.022657742723822594, 'packet_value_y': 0.027151940390467644, 'bytes_value': 0.0, 'bytes_value_x': 0.03336292505264282, 'bytes_value_y': 0.06790345907211304, 'duration_value': 0.014082266017794609, 'duration_value_x': 0.12528762221336365, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.02012941986322403, 'difftimes_value_y': 0.0, 'packet_mean': 0.010382836684584618, 'packet_std': 0.029470151290297508, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.047004636377096176, 'bytes_std': 0.027520691975951195, 'bytes_skewness': 0.04495774209499359, 'bytes_kurtosis': 0.007052649278193712, 'duration_mean': 0.015539475716650486, 'duration_std': 0.013353206217288971, 'duration_skewness': 0.0226998683065176, 'duration_kurtosis': 0.01752409338951111, 'difftimes_mean': 0.01463526114821434, 'difftimes_std': 0.03555956855416298, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.013538861647248268, 'max_power': 0.019749706611037254, 'max_frequency': 0.041080862283706665, 'min_power': 0.07786589115858078, 'min_frequency': 0.0, 'spectral_energy': 0.03337191417813301, 'spectral_entropy': 0.0, 'spectral_kurtosis': 0.05666711926460266, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.018275702372193336, 'spectral_cetroid': 0.10965896397829056, 'spectral_spread': 0.008214599452912807, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.012392060831189156, 'spectral_bandwidth': 0.01290876418352127}
0;3600;98.711943793911;99.47368421052632;94.9748743718593;97.17223650385604;[[654, 1], [10, 189]];[[0.9984732824427481, 0.0015267175572519084], [0.05025125628140704, 0.949748743718593]];89.41841680129241;76.6497461928934;63.983050847457626;69.7459584295612;[[956, 46], [85, 151]];[[0.9540918163672655, 0.04590818363273453], [0.3601694915254237, 0.6398305084745762]];{'packet_value': 0.0, 'packet_value_x': 0.019042082130908966, 'packet_value_y': 0.01949409581720829, 'bytes_value': 0.0, 'bytes_value_x': 0.030148020014166832, 'bytes_value_y': 0.04935874789953232, 'duration_value': 0.012867894023656845, 'duration_value_x': 0.11523495614528656, 'duration_value_y': 0.005589747801423073, 'difftimes_value': 0.0, 'difftimes_value_x': 0.017314614728093147, 'difftimes_value_y': 0.0, 'packet_mean': 0.0078312112018466, 'packet_std': 0.019072970375418663, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.0473056398332119, 'bytes_std': 0.024886470288038254, 'bytes_skewness': 0.040338438004255295, 'bytes_kurtosis': 0.0, 'duration_mean': 0.015319639816880226, 'duration_std': 0.009996114298701286, 'duration_skewness': 0.019817404448986053, 'duration_kurtosis': 0.017790412530303, 'difftimes_mean': 0.014468370005488396, 'difftimes_std': 0.027745790779590607, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.00952724739909172, 'max_power': 0.017696276307106018, 'max_frequency': 0.030073225498199463, 'min_power': 0.05182934179902077, 'min_frequency': 0.0, 'spectral_energy': 0.029019426554441452, 'spectral_entropy': 0.0, 'spectral_kurtosis': 0.2509320080280304, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.02157604694366455, 'spectral_cetroid': 0.05667807161808014, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.009794043377041817, 'spectral_bandwidth': 0.009251697920262814}
0;1800;98.69513641755636;98.87005649717514;95.1086956521739;96.95290858725762;[[657, 2], [9, 175]];[[0.9969650986342944, 0.0030349013657056147], [0.04891304347826087, 0.9510869565217391]];90.37995149555375;87.4439461883408;68.18181818181817;76.62082514734774;[[923, 28], [91, 195]];[[0.9705573080967402, 0.029442691903259727], [0.3181818181818182, 0.6818181818181818]];{'packet_value': 0.0, 'packet_value_x': 0.015415492467582226, 'packet_value_y': 0.02092016115784645, 'bytes_value': 0.0, 'bytes_value_x': 0.037057485431432724, 'bytes_value_y': 0.07066871970891953, 'duration_value': 0.009189191274344921, 'duration_value_x': 0.15075723826885223, 'duration_value_y': 0.006438749376684427, 'difftimes_value': 0.0, 'difftimes_value_x': 0.020815815776586533, 'difftimes_value_y': 0.005642799660563469, 'packet_mean': 0.007000626530498266, 'packet_std': 0.022158224135637283, 'packet_skewness': 0.0030489384662359953, 'packet_kurtosis': 0.003133659018203616, 'bytes_mean': 0.083893783390522, 'bytes_std': 0.02250266820192337, 'bytes_skewness': 0.03894425556063652, 'bytes_kurtosis': 0.004767233040183783, 'duration_mean': 0.02364279329776764, 'duration_std': 0.008651725016534328, 'duration_skewness': 0.02982095628976822, 'duration_kurtosis': 0.013609925284981728, 'difftimes_mean': 0.008163737133145332, 'difftimes_std': 0.03246353566646576, 'difftimes_skewness': 0.003526185406371951, 'difftimes_kurtosis': 0.018457716330885887, 'max_power': 0.02579190395772457, 'max_frequency': 0.035962264984846115, 'min_power': 0.05186985805630684, 'min_frequency': 0.0, 'spectral_energy': 0.022278524935245514, 'spectral_entropy': 0.004805369768291712, 'spectral_kurtosis': 0.04730834439396858, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.02380574867129326, 'spectral_cetroid': 0.0967574417591095, 'spectral_spread': 0.005673378240317106, 'spectral_slope': 0.004356695339083672, 'spectral_crest': 0.0, 'spectral_flux': 0.009169863536953926, 'spectral_bandwidth': 0.011528954841196537}
0;900;99.2744860943168;99.42196531791907;97.17514124293785;98.28571428571428;[[649, 1], [5, 172]];[[0.9984615384615385, 0.0015384615384615385], [0.02824858757062147, 0.9717514124293786]];91.93548387096774;88.11475409836066;72.63513513513513;79.62962962962962;[[1039, 29], [81, 215]];[[0.9728464419475655, 0.027153558052434457], [0.27364864864864863, 0.7263513513513513]];{'packet_value': 0.0, 'packet_value_x': 0.019701935350894928, 'packet_value_y': 0.027982722967863083, 'bytes_value': 0.0, 'bytes_value_x': 0.024755798280239105, 'bytes_value_y': 0.05318181589245796, 'duration_value': 0.07393703609704971, 'duration_value_x': 0.12601213157176971, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.025430599227547646, 'difftimes_value_y': 0.0, 'packet_mean': 0.010660205967724323, 'packet_std': 0.01912231557071209, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.037488993257284164, 'bytes_std': 0.0, 'bytes_skewness': 0.05499497801065445, 'bytes_kurtosis': 0.0, 'duration_mean': 0.030528225004673004, 'duration_std': 0.0, 'duration_skewness': 0.02797742746770382, 'duration_kurtosis': 0.01583000086247921, 'difftimes_mean': 0.012945394031703472, 'difftimes_std': 0.035424139350652695, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.0, 'max_power': 0.03204089775681496, 'max_frequency': 0.03284408897161484, 'min_power': 0.053034499287605286, 'min_frequency': 0.0, 'spectral_energy': 0.06172805279493332, 'spectral_entropy': 0.0, 'spectral_kurtosis': 0.11262410134077072, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.014059280976653099, 'spectral_cetroid': 0.08535339683294296, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.012341964989900589, 'spectral_bandwidth': 0.0}
0;600;99.15865384615384;99.37888198757764;96.3855421686747;97.85932721712538;[[665, 1], [6, 160]];[[0.9984984984984985, 0.0015015015015015015], [0.03614457831325301, 0.963855421686747]];92.45283018867924;89.453125;74.83660130718954;81.49466192170817;[[1045, 27], [77, 229]];[[0.9748134328358209, 0.025186567164179104], [0.25163398692810457, 0.7483660130718954]];{'packet_value': 0.0, 'packet_value_x': 0.02174866944551468, 'packet_value_y': 0.02347121387720108, 'bytes_value': 0.0, 'bytes_value_x': 0.02879038266837597, 'bytes_value_y': 0.07265821844339371, 'duration_value': 0.15762068331241608, 'duration_value_x': 0.13148537278175354, 'duration_value_y': 0.012716603465378284, 'difftimes_value': 0.0, 'difftimes_value_x': 0.031085222959518433, 'difftimes_value_y': 0.007828807458281517, 'packet_mean': 0.009975614957511425, 'packet_std': 0.027356188744306564, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.06219648942351341, 'bytes_std': 0.013966950587928295, 'bytes_skewness': 0.03132953122258186, 'bytes_kurtosis': 0.0, 'duration_mean': 0.021093912422657013, 'duration_std': 0.013580502942204475, 'duration_skewness': 0.022050214931368828, 'duration_kurtosis': 0.01408293191343546, 'difftimes_mean': 0.011887329630553722, 'difftimes_std': 0.030953766778111458, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.01571318507194519, 'max_power': 0.01853829436004162, 'max_frequency': 0.03280191123485565, 'min_power': 0.026490239426493645, 'min_frequency': 0.011660045012831688, 'spectral_energy': 0.020145297050476074, 'spectral_entropy': 0.0, 'spectral_kurtosis': 0.029770324006676674, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.016730334609746933, 'spectral_cetroid': 0.06001704931259155, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.010248428210616112, 'spectral_bandwidth': 0.012006250210106373}
1;86400;97.89823008849558;99.25093632958801;93.97163120567376;96.5391621129326;[[620, 2], [17, 265]];[[0.9967845659163987, 0.003215434083601286], [0.06028368794326241, 0.9397163120567376]];84.94749124854143;71.05263157894737;55.95854922279793;62.60869565217392;[[620, 44], [85, 108]];[[0.9337349397590361, 0.06626506024096386], [0.44041450777202074, 0.5595854922279793]];{'packet_value': 0.0, 'packet_value_x': 0.04062962532043457, 'packet_value_y': 0.044362906366586685, 'bytes_value': 0.0, 'bytes_value_x': 0.03369435295462608, 'bytes_value_y': 0.07320912182331085, 'duration_value': 0.018511876463890076, 'duration_value_x': 0.1043156087398529, 'duration_value_y': 0.011096079833805561, 'difftimes_value': 0.0, 'difftimes_value_x': 0.02267991192638874, 'difftimes_value_y': 0.0, 'packet_mean': 0.01639742963016033, 'packet_std': 0.04457508400082588, 'packet_skewness': 0.014436611905694008, 'packet_kurtosis': 0.0, 'bytes_mean': 0.04923566058278084, 'bytes_std': 0.0206595491617918, 'bytes_skewness': 0.02682439796626568, 'bytes_kurtosis': 0.0, 'duration_mean': 0.015487310476601124, 'duration_std': 0.016056740656495094, 'duration_skewness': 0.024671506136655807, 'duration_kurtosis': 0.021957045421004295, 'difftimes_mean': 0.008264177478849888, 'difftimes_std': 0.03862377628684044, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.014926486648619175, 'max_power': 0.020451780408620834, 'max_frequency': 0.023266136646270752, 'min_power': 0.058815035969018936, 'min_frequency': 0.0, 'spectral_energy': 0.03069968894124031, 'spectral_entropy': 0.0, 'spectral_kurtosis': 0.026933079585433006, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.016856860369443893, 'spectral_cetroid': 0.12282117456197739, 'spectral_spread': 0.009142437018454075, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.019520457834005356, 'spectral_bandwidth': 0.010878115892410278}
