INDEX;TIME_CUTTING;accuracy;precision;recall;F1;matrix;percentage_matrix;accuracy_validation;precision_validation;recall_validation;F1_validation;matrix_validation;percentage_matrix_validation;feature_importance
0;86400;99.04240766073872;99.52606635071089;97.22222222222221;98.36065573770492;[[514, 1], [6, 210]];[[0.9980582524271845, 0.001941747572815534], [0.027777777777777776, 0.9722222222222222]];82.44897959183673;67.88321167883211;52.24719101123596;59.04761904761905;[[513, 44], [85, 93]];[[0.9210053859964094, 0.07899461400359066], [0.47752808988764045, 0.5224719101123596]];{'packet_value': 0.0, 'packet_value_x': 0.028730936348438263, 'packet_value_y': 0.023272821679711342, 'bytes_value': 0.0, 'bytes_value_x': 0.04092669486999512, 'bytes_value_y': 0.09112507104873657, 'duration_value': 0.0, 'duration_value_x': 0.17391490936279297, 'duration_value_y': 0.011398444883525372, 'difftimes_value': 0.0, 'difftimes_value_x': 0.021292369812726974, 'difftimes_value_y': 0.006680094171315432, 'packet_mean': 0.007127678487449884, 'packet_std': 0.029824858531355858, 'packet_skewness': 0.00844175461679697, 'packet_kurtosis': 0.0049204351380467415, 'bytes_mean': 0.083197683095932, 'bytes_std': 0.01932561583817005, 'bytes_skewness': 0.03696108236908913, 'bytes_kurtosis': 0.003983871545642614, 'duration_mean': 0.022028865292668343, 'duration_std': 0.008305540308356285, 'duration_skewness': 0.015289404429495335, 'duration_kurtosis': 0.01094792503863573, 'difftimes_mean': 0.006960918661206961, 'difftimes_std': 0.035176265984773636, 'difftimes_skewness': 0.005442594178020954, 'difftimes_kurtosis': 0.012010766193270683, 'max_power': 0.01964554190635681, 'max_frequency': 0.033011965453624725, 'min_power': 0.03345197066664696, 'min_frequency': 0.005397634580731392, 'spectral_energy': 0.014805115759372711, 'spectral_entropy': 0.007044619414955378, 'spectral_kurtosis': 0.03578246012330055, 'spectral_skewness': 0.005460516549646854, 'spectral_rolloff': 0.018878242000937462, 'spectral_cetroid': 0.08746833354234695, 'spectral_spread': 0.004212965723127127, 'spectral_slope': 0.006536697968840599, 'spectral_crest': 0.0, 'spectral_flux': 0.010942964814603329, 'spectral_bandwidth': 0.010074329562485218}
0;43200;99.13419913419914;100.0;96.7741935483871;98.36065573770492;[[507, 0], [6, 180]];[[1.0, 0.0], [0.03225806451612903, 0.967741935483871]];82.63229308005428;71.2;49.171270718232044;58.16993464052288;[[520, 36], [92, 89]];[[0.935251798561151, 0.06474820143884892], [0.5082872928176796, 0.49171270718232046]];{'packet_value': 0.0, 'packet_value_x': 0.02561379224061966, 'packet_value_y': 0.02173231542110443, 'bytes_value': 0.0, 'bytes_value_x': 0.03575326129794121, 'bytes_value_y': 0.06483233720064163, 'duration_value': 0.0, 'duration_value_x': 0.12316033244132996, 'duration_value_y': 0.010305479168891907, 'difftimes_value': 0.0, 'difftimes_value_x': 0.019776739180088043, 'difftimes_value_y': 0.0, 'packet_mean': 0.007931957021355629, 'packet_std': 0.026685619726777077, 'packet_skewness': 0.01075527910143137, 'packet_kurtosis': 0.0, 'bytes_mean': 0.060244351625442505, 'bytes_std': 0.01762768067419529, 'bytes_skewness': 0.03870025649666786, 'bytes_kurtosis': 0.007599952630698681, 'duration_mean': 0.02309393882751465, 'duration_std': 0.011719892732799053, 'duration_skewness': 0.019017405807971954, 'duration_kurtosis': 0.02592303976416588, 'difftimes_mean': 0.010414225049316883, 'difftimes_std': 0.05102517083287239, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.014250929467380047, 'max_power': 0.017643382772803307, 'max_frequency': 0.03327276185154915, 'min_power': 0.06396156549453735, 'min_frequency': 0.0, 'spectral_energy': 0.028089048340916634, 'spectral_entropy': 0.01082379650324583, 'spectral_kurtosis': 0.04706411063671112, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.023517949506640434, 'spectral_cetroid': 0.11382445693016052, 'spectral_spread': 0.007660435512661934, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.015045827254652977, 'spectral_bandwidth': 0.012932682409882545}
0;21600;98.81129271916791;98.75;96.34146341463415;97.53086419753086;[[507, 2], [6, 158]];[[0.9960707269155207, 0.003929273084479371], [0.036585365853658534, 0.9634146341463414]];86.28370457209847;81.89655172413794;49.73821989528796;61.88925081433225;[[641, 21], [96, 95]];[[0.9682779456193353, 0.03172205438066465], [0.5026178010471204, 0.4973821989528796]];{'packet_value': 0.0, 'packet_value_x': 0.021625403314828873, 'packet_value_y': 0.025538025423884392, 'bytes_value': 0.0, 'bytes_value_x': 0.028303340077400208, 'bytes_value_y': 0.07657091319561005, 'duration_value': 0.0, 'duration_value_x': 0.12858062982559204, 'duration_value_y': 0.009402349591255188, 'difftimes_value': 0.0, 'difftimes_value_x': 0.023523448035120964, 'difftimes_value_y': 0.0, 'packet_mean': 0.008813533000648022, 'packet_std': 0.037948913872241974, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.045919500291347504, 'bytes_std': 0.02403155528008938, 'bytes_skewness': 0.03541463986039162, 'bytes_kurtosis': 0.0, 'duration_mean': 0.017895562574267387, 'duration_std': 0.01404524128884077, 'duration_skewness': 0.02755681425333023, 'duration_kurtosis': 0.03285503014922142, 'difftimes_mean': 0.016552677378058434, 'difftimes_std': 0.042371299117803574, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.01501730177551508, 'max_power': 0.019367597997188568, 'max_frequency': 0.031748924404382706, 'min_power': 0.09284418821334839, 'min_frequency': 0.0, 'spectral_energy': 0.020250527188181877, 'spectral_entropy': 0.01292494684457779, 'spectral_kurtosis': 0.05834152549505234, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.015689749270677567, 'spectral_cetroid': 0.08707302063703537, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.020113924518227577, 'spectral_bandwidth': 0.009679355658590794}
0;14400;98.19548872180451;98.57142857142858;93.24324324324324;95.83333333333333;[[515, 2], [10, 138]];[[0.9961315280464217, 0.0038684719535783366], [0.06756756756756757, 0.9324324324324325]];86.9815668202765;81.10236220472441;53.645833333333336;64.57680250783699;[[652, 24], [89, 103]];[[0.9644970414201184, 0.03550295857988166], [0.4635416666666667, 0.5364583333333334]];{'packet_value': 0.0, 'packet_value_x': 0.01827894151210785, 'packet_value_y': 0.02007416822016239, 'bytes_value': 0.0, 'bytes_value_x': 0.03806108608841896, 'bytes_value_y': 0.05991339311003685, 'duration_value': 0.0, 'duration_value_x': 0.19347575306892395, 'duration_value_y': 0.0070732515305280685, 'difftimes_value': 0.0, 'difftimes_value_x': 0.02436657063663006, 'difftimes_value_y': 0.0, 'packet_mean': 0.007269698195159435, 'packet_std': 0.025810951367020607, 'packet_skewness': 0.0075920051895082, 'packet_kurtosis': 0.005375450477004051, 'bytes_mean': 0.057697050273418427, 'bytes_std': 0.010629234835505486, 'bytes_skewness': 0.03064624033868313, 'bytes_kurtosis': 0.006365906912833452, 'duration_mean': 0.020452093333005905, 'duration_std': 0.008549557067453861, 'duration_skewness': 0.026776133105158806, 'duration_kurtosis': 0.01751982606947422, 'difftimes_mean': 0.01208014041185379, 'difftimes_std': 0.03146352618932724, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.004849324934184551, 'max_power': 0.01397696603089571, 'max_frequency': 0.034744348376989365, 'min_power': 0.0996246188879013, 'min_frequency': 0.0038717950228601694, 'spectral_energy': 0.01725134253501892, 'spectral_entropy': 0.013999303802847862, 'spectral_kurtosis': 0.05495455861091614, 'spectral_skewness': 0.005051841959357262, 'spectral_rolloff': 0.02356068417429924, 'spectral_cetroid': 0.06353365629911423, 'spectral_spread': 0.0069649904035031796, 'spectral_slope': 0.003383146831765771, 'spectral_crest': 0.0, 'spectral_flux': 0.014848427847027779, 'spectral_bandwidth': 0.009913994930684566}
0;7200;98.80239520958084;99.2;94.65648854961832;96.875;[[536, 1], [7, 124]];[[0.9981378026070763, 0.00186219739292365], [0.05343511450381679, 0.9465648854961832]];89.31841302136317;87.1559633027523;51.075268817204304;64.40677966101696;[[783, 14], [91, 95]];[[0.9824341279799247, 0.01756587202007528], [0.489247311827957, 0.510752688172043]];{'packet_value': 0.0, 'packet_value_x': 0.025878284126520157, 'packet_value_y': 0.027899252250790596, 'bytes_value': 0.0, 'bytes_value_x': 0.03419790044426918, 'bytes_value_y': 0.06684213876724243, 'duration_value': 0.014453132636845112, 'duration_value_x': 0.15288838744163513, 'duration_value_y': 0.014769434928894043, 'difftimes_value': 0.0, 'difftimes_value_x': 0.02973957173526287, 'difftimes_value_y': 0.016098443418741226, 'packet_mean': 0.011900922283530235, 'packet_std': 0.043019454926252365, 'packet_skewness': 0.01693599671125412, 'packet_kurtosis': 0.01059862319380045, 'bytes_mean': 0.04792962223291397, 'bytes_std': 0.0, 'bytes_skewness': 0.03546779975295067, 'bytes_kurtosis': 0.0, 'duration_mean': 0.0282475296407938, 'duration_std': 0.016442513093352318, 'duration_skewness': 0.028727946802973747, 'duration_kurtosis': 0.022760361433029175, 'difftimes_mean': 0.01687096618115902, 'difftimes_std': 0.025379836559295654, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.013698549009859562, 'max_power': 0.024022843688726425, 'max_frequency': 0.03162543475627899, 'min_power': 0.045408349484205246, 'min_frequency': 0.0, 'spectral_energy': 0.022133706137537956, 'spectral_entropy': 0.017102530226111412, 'spectral_kurtosis': 0.03227304667234421, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.017000703141093254, 'spectral_cetroid': 0.07407430559396744, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.0193439032882452, 'spectral_bandwidth': 0.01626851037144661}
0;3600;97.78761061946902;97.02970297029702;89.0909090909091;92.89099526066352;[[565, 3], [12, 98]];[[0.9947183098591549, 0.00528169014084507], [0.10909090909090909, 0.8909090909090909]];90.24163568773234;82.78145695364239;61.274509803921575;70.42253521126761;[[846, 26], [79, 125]];[[0.9701834862385321, 0.02981651376146789], [0.3872549019607843, 0.6127450980392157]];{'packet_value': 0.0, 'packet_value_x': 0.017898190766572952, 'packet_value_y': 0.015242909081280231, 'bytes_value': 0.0, 'bytes_value_x': 0.023799991235136986, 'bytes_value_y': 0.04288589209318161, 'duration_value': 0.0, 'duration_value_x': 0.10819919407367706, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.02439134381711483, 'difftimes_value_y': 0.0, 'packet_mean': 0.010200844146311283, 'packet_std': 0.017493469640612602, 'packet_skewness': 0.0, 'packet_kurtosis': 0.009469046257436275, 'bytes_mean': 0.030110575258731842, 'bytes_std': 0.02785870060324669, 'bytes_skewness': 0.06914059817790985, 'bytes_kurtosis': 0.0, 'duration_mean': 0.025997379794716835, 'duration_std': 0.014281285926699638, 'duration_skewness': 0.022154798731207848, 'duration_kurtosis': 0.019595351070165634, 'difftimes_mean': 0.016131138429045677, 'difftimes_std': 0.0366617850959301, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.0, 'max_power': 0.02136298455297947, 'max_frequency': 0.02729649841785431, 'min_power': 0.06929956376552582, 'min_frequency': 0.0, 'spectral_energy': 0.027435550466179848, 'spectral_entropy': 0.013790365308523178, 'spectral_kurtosis': 0.19545681774616241, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.013273578137159348, 'spectral_cetroid': 0.07641076296567917, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.012687602080404758, 'spectral_bandwidth': 0.01147377211600542}
0;1800;98.53801169590643;98.01980198019803;92.5233644859813;95.1923076923077;[[575, 2], [8, 99]];[[0.9965337954939342, 0.0034662045060658577], [0.07476635514018691, 0.9252336448598131]];90.28301886792453;89.08045977011494;64.85355648535564;75.06053268765133;[[802, 19], [84, 155]];[[0.976857490864799, 0.023142509135200974], [0.3514644351464435, 0.6485355648535565]];{'packet_value': 0.0, 'packet_value_x': 0.02180538699030876, 'packet_value_y': 0.031464237719774246, 'bytes_value': 0.0, 'bytes_value_x': 0.029869211837649345, 'bytes_value_y': 0.06722826510667801, 'duration_value': 0.03602531552314758, 'duration_value_x': 0.1640751212835312, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.028802871704101562, 'difftimes_value_y': 0.014159818179905415, 'packet_mean': 0.012159105390310287, 'packet_std': 0.02972147986292839, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.04822635278105736, 'bytes_std': 0.025486845523118973, 'bytes_skewness': 0.03193381056189537, 'bytes_kurtosis': 0.0, 'duration_mean': 0.02389078214764595, 'duration_std': 0.014980096369981766, 'duration_skewness': 0.03238588571548462, 'duration_kurtosis': 0.021796124055981636, 'difftimes_mean': 0.020123686641454697, 'difftimes_std': 0.0251496322453022, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.023839959874749184, 'max_power': 0.03416406735777855, 'max_frequency': 0.03928567096590996, 'min_power': 0.0450223833322525, 'min_frequency': 0.0, 'spectral_energy': 0.023170633241534233, 'spectral_entropy': 0.014717773534357548, 'spectral_kurtosis': 0.041655153036117554, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.014391175471246243, 'spectral_cetroid': 0.05830441042780876, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.015667762607336044, 'spectral_bandwidth': 0.010497000999748707}
0;900;98.98107714701602;99.02912621359224;94.44444444444444;96.6824644549763;[[578, 1], [6, 102]];[[0.998272884283247, 0.0017271157167530224], [0.05555555555555555, 0.9444444444444444]];92.13197969543148;89.23076923076924;70.73170731707317;78.91156462585033;[[915, 21], [72, 174]];[[0.9775641025641025, 0.022435897435897436], [0.2926829268292683, 0.7073170731707317]];{'packet_value': 0.0064454940147697926, 'packet_value_x': 0.015989083796739578, 'packet_value_y': 0.020034972578287125, 'bytes_value': 0.0, 'bytes_value_x': 0.02491651475429535, 'bytes_value_y': 0.047334183007478714, 'duration_value': 0.11956349015235901, 'duration_value_x': 0.17504653334617615, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.03127771243453026, 'difftimes_value_y': 0.00902746431529522, 'packet_mean': 0.009399720467627048, 'packet_std': 0.02136775106191635, 'packet_skewness': 0.010008391924202442, 'packet_kurtosis': 0.0, 'bytes_mean': 0.036688026040792465, 'bytes_std': 0.02057037688791752, 'bytes_skewness': 0.03936808183789253, 'bytes_kurtosis': 0.007227894850075245, 'duration_mean': 0.024114444851875305, 'duration_std': 0.008955244906246662, 'duration_skewness': 0.03304693475365639, 'duration_kurtosis': 0.012918263673782349, 'difftimes_mean': 0.010551082901656628, 'difftimes_std': 0.024361854419112206, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.015507438220083714, 'max_power': 0.022103173658251762, 'max_frequency': 0.027222292497754097, 'min_power': 0.052320998162031174, 'min_frequency': 0.0, 'spectral_energy': 0.022884244099259377, 'spectral_entropy': 0.008216864429414272, 'spectral_kurtosis': 0.03167295083403587, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.01347319781780243, 'spectral_cetroid': 0.07508069276809692, 'spectral_spread': 0.0, 'spectral_slope': 0.008359391242265701, 'spectral_crest': 0.0, 'spectral_flux': 0.009639035910367966, 'spectral_bandwidth': 0.005306240636855364}
0;600;98.58557284299859;98.0392156862745;92.5925925925926;95.23809523809523;[[597, 2], [8, 100]];[[0.996661101836394, 0.00333889816360601], [0.07407407407407407, 0.9259259259259259]];91.51973131821998;86.53846153846155;71.14624505928853;78.09110629067246;[[910, 28], [73, 180]];[[0.9701492537313433, 0.029850746268656716], [0.2885375494071146, 0.7114624505928854]];{'packet_value': 0.0, 'packet_value_x': 0.01509863417595625, 'packet_value_y': 0.017197102308273315, 'bytes_value': 0.0, 'bytes_value_x': 0.027678610756993294, 'bytes_value_y': 0.04823530465364456, 'duration_value': 0.07128383964300156, 'duration_value_x': 0.16830869019031525, 'duration_value_y': 0.011126148514449596, 'difftimes_value': 0.0, 'difftimes_value_x': 0.0346548967063427, 'difftimes_value_y': 0.010708291083574295, 'packet_mean': 0.008531371131539345, 'packet_std': 0.017841000109910965, 'packet_skewness': 0.01209886372089386, 'packet_kurtosis': 0.0, 'bytes_mean': 0.05995602160692215, 'bytes_std': 0.020945822820067406, 'bytes_skewness': 0.027867281809449196, 'bytes_kurtosis': 0.010573976673185825, 'duration_mean': 0.03370947390794754, 'duration_std': 0.009653791785240173, 'duration_skewness': 0.01856169104576111, 'duration_kurtosis': 0.02033773437142372, 'difftimes_mean': 0.013639952056109905, 'difftimes_std': 0.03269633650779724, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.012529389932751656, 'max_power': 0.027848349884152412, 'max_frequency': 0.036461979150772095, 'min_power': 0.0492066852748394, 'min_frequency': 0.0, 'spectral_energy': 0.022233884781599045, 'spectral_entropy': 0.0070613375864923, 'spectral_kurtosis': 0.027958840131759644, 'spectral_skewness': 0.005722513888031244, 'spectral_rolloff': 0.015292576514184475, 'spectral_cetroid': 0.06988470256328583, 'spectral_spread': 0.0, 'spectral_slope': 0.014419326558709145, 'spectral_crest': 0.0, 'spectral_flux': 0.010432782582938671, 'spectral_bandwidth': 0.010242853313684464}
1;86400;98.35841313269493;99.51456310679612;94.9074074074074;97.15639810426539;[[514, 1], [11, 205]];[[0.9980582524271845, 0.001941747572815534], [0.05092592592592592, 0.9490740740740741]];83.6734693877551;75.43859649122807;48.31460674157304;58.9041095890411;[[529, 28], [92, 86]];[[0.9497307001795332, 0.05026929982046679], [0.5168539325842697, 0.48314606741573035]];{'packet_value': 0.0, 'packet_value_x': 0.030392266809940338, 'packet_value_y': 0.02820422500371933, 'bytes_value': 0.0, 'bytes_value_x': 0.048895105719566345, 'bytes_value_y': 0.07361623644828796, 'duration_value': 0.0, 'duration_value_x': 0.12657156586647034, 'duration_value_y': 0.010070398449897766, 'difftimes_value': 0.0, 'difftimes_value_x': 0.021465465426445007, 'difftimes_value_y': 0.0, 'packet_mean': 0.013944107107818127, 'packet_std': 0.044183921068906784, 'packet_skewness': 0.013140184804797173, 'packet_kurtosis': 0.007752298377454281, 'bytes_mean': 0.07155225425958633, 'bytes_std': 0.018000535666942596, 'bytes_skewness': 0.0343627966940403, 'bytes_kurtosis': 0.006564547307789326, 'duration_mean': 0.01953805424273014, 'duration_std': 0.013013322837650776, 'duration_skewness': 0.02298792637884617, 'duration_kurtosis': 0.014397203922271729, 'difftimes_mean': 0.009853648953139782, 'difftimes_std': 0.041132014244794846, 'difftimes_skewness': 0.008816092275083065, 'difftimes_kurtosis': 0.010007619857788086, 'max_power': 0.02002667635679245, 'max_frequency': 0.02730266936123371, 'min_power': 0.07343713194131851, 'min_frequency': 0.0, 'spectral_energy': 0.023079179227352142, 'spectral_entropy': 0.0061577060259878635, 'spectral_kurtosis': 0.03867476060986519, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.01693296618759632, 'spectral_cetroid': 0.07433030754327774, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.017411623150110245, 'spectral_bandwidth': 0.014185143634676933}
