INDEX;TIME_CUTTING;accuracy;precision;recall;F1;matrix;percentage_matrix;accuracy_validation;precision_validation;recall_validation;F1_validation;matrix_validation;percentage_matrix_validation;feature_importance
0;86400;96.97885196374622;98.38274932614556;89.24205378973105;93.58974358974359;[[1240, 6], [44, 365]];[[0.9951845906902087, 0.004815409309791332], [0.10757946210268948, 0.8924205378973105]];96.76015473887814;98.85844748858447;87.47474747474747;92.81886387995712;[[1568, 5], [62, 433]];[[0.9968213604577241, 0.003178639542275906], [0.12525252525252525, 0.8747474747474747]];{'packet_value': 0.0, 'packet_value_x': 0.03114830143749714, 'packet_value_y': 0.029233282431960106, 'bytes_value': 0.0, 'bytes_value_x': 0.0412478968501091, 'bytes_value_y': 0.08314793556928635, 'duration_value': 0.03496498614549637, 'duration_value_x': 0.15060564875602722, 'duration_value_y': 0.023919586092233658, 'difftimes_value': 0.0, 'difftimes_value_x': 0.020344749093055725, 'difftimes_value_y': 0.00748550845310092, 'packet_mean': 0.02282123640179634, 'packet_std': 0.037223972380161285, 'packet_skewness': 0.013918131589889526, 'packet_kurtosis': 0.0031706823501735926, 'bytes_mean': 0.10260985046625137, 'bytes_std': 0.0, 'bytes_skewness': 0.010336016304790974, 'bytes_kurtosis': 0.004677959252148867, 'duration_mean': 0.0584426112473011, 'duration_std': 0.0, 'duration_skewness': 0.01910221204161644, 'duration_kurtosis': 0.007847242057323456, 'difftimes_mean': 0.005819445475935936, 'difftimes_std': 0.03407846763730049, 'difftimes_skewness': 0.004893966484814882, 'difftimes_kurtosis': 0.0060793329030275345, 'max_power': 0.010815616697072983, 'max_frequency': 0.029915204271674156, 'min_power': 0.05572858452796936, 'min_frequency': 0.005182554479688406, 'spectral_energy': 0.013212357647716999, 'spectral_entropy': 0.007910584099590778, 'spectral_kurtosis': 0.028126146644353867, 'spectral_skewness': 0.004632200114428997, 'spectral_rolloff': 0.026775117963552475, 'spectral_cetroid': 0.042453378438949585, 'spectral_spread': 0.00532496115192771, 'spectral_slope': 0.003733583027496934, 'spectral_crest': 0.0, 'spectral_flux': 0.006097298581153154, 'spectral_bandwidth': 0.006973447743803263}
0;43200;97.61227970437749;99.76525821596243;91.20171673819742;95.29147982062781;[[1292, 1], [41, 425]];[[0.9992266047950503, 0.0007733952049497294], [0.08798283261802575, 0.9120171673819742]];97.13375796178345;98.85057471264368;90.0523560209424;94.24657534246576;[[1619, 6], [57, 516]];[[0.9963076923076923, 0.0036923076923076922], [0.09947643979057591, 0.900523560209424]];{'packet_value': 0.0, 'packet_value_x': 0.03501829504966736, 'packet_value_y': 0.036871589720249176, 'bytes_value': 0.0, 'bytes_value_x': 0.03244127705693245, 'bytes_value_y': 0.04633258283138275, 'duration_value': 0.06169847026467323, 'duration_value_x': 0.15139755606651306, 'duration_value_y': 0.030349962413311005, 'difftimes_value': 0.0, 'difftimes_value_x': 0.020991213619709015, 'difftimes_value_y': 0.005983241833746433, 'packet_mean': 0.020371193066239357, 'packet_std': 0.0468171089887619, 'packet_skewness': 0.0727611854672432, 'packet_kurtosis': 0.006988236214965582, 'bytes_mean': 0.055840931832790375, 'bytes_std': 0.0, 'bytes_skewness': 0.013076476752758026, 'bytes_kurtosis': 0.004137848503887653, 'duration_mean': 0.04072500765323639, 'duration_std': 0.015935273841023445, 'duration_skewness': 0.01924503780901432, 'duration_kurtosis': 0.009233523160219193, 'difftimes_mean': 0.005252629052847624, 'difftimes_std': 0.025864114984869957, 'difftimes_skewness': 0.006263858173042536, 'difftimes_kurtosis': 0.011571344919502735, 'max_power': 0.015500499866902828, 'max_frequency': 0.021004358306527138, 'min_power': 0.0214811023324728, 'min_frequency': 0.004398382734507322, 'spectral_energy': 0.015807362273335457, 'spectral_entropy': 0.01104181818664074, 'spectral_kurtosis': 0.017298860475420952, 'spectral_skewness': 0.0080770468339324, 'spectral_rolloff': 0.01622104085981846, 'spectral_cetroid': 0.054780907928943634, 'spectral_spread': 0.009600712917745113, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.017896831035614014, 'spectral_bandwidth': 0.01172306016087532}
0;21600;97.99891833423472;98.61932938856016;94.33962264150944;96.43201542912247;[[1312, 7], [30, 500]];[[0.9946929492039424, 0.00530705079605762], [0.05660377358490566, 0.9433962264150944]];98.13852813852813;98.34162520729684;94.72843450479233;96.50122050447519;[[1674, 10], [33, 593]];[[0.994061757719715, 0.0059382422802850355], [0.052715654952076675, 0.9472843450479234]];{'packet_value': 0.0, 'packet_value_x': 0.03320855647325516, 'packet_value_y': 0.032218270003795624, 'bytes_value': 0.0, 'bytes_value_x': 0.03373133763670921, 'bytes_value_y': 0.06333093345165253, 'duration_value': 0.0761742815375328, 'duration_value_x': 0.14247776567935944, 'duration_value_y': 0.01395086757838726, 'difftimes_value': 0.0, 'difftimes_value_x': 0.01300785318017006, 'difftimes_value_y': 0.005229637958109379, 'packet_mean': 0.017104819416999817, 'packet_std': 0.040195416659116745, 'packet_skewness': 0.024567143991589546, 'packet_kurtosis': 0.0031814733520150185, 'bytes_mean': 0.058435771614313126, 'bytes_std': 0.02694859728217125, 'bytes_skewness': 0.009456475265324116, 'bytes_kurtosis': 0.004580712411552668, 'duration_mean': 0.028873752802610397, 'duration_std': 0.004346365109086037, 'duration_skewness': 0.018560143187642097, 'duration_kurtosis': 0.0061488025821745396, 'difftimes_mean': 0.005080683622509241, 'difftimes_std': 0.038928769528865814, 'difftimes_skewness': 0.004715024493634701, 'difftimes_kurtosis': 0.0061456128023564816, 'max_power': 0.011792647652328014, 'max_frequency': 0.034048616886138916, 'min_power': 0.045888401567935944, 'min_frequency': 0.0025543069932609797, 'spectral_energy': 0.01504803728312254, 'spectral_entropy': 0.009304933249950409, 'spectral_kurtosis': 0.032701458781957626, 'spectral_skewness': 0.006213732063770294, 'spectral_rolloff': 0.01324772834777832, 'spectral_cetroid': 0.09069082140922546, 'spectral_spread': 0.005200226791203022, 'spectral_slope': 0.0034410504158586264, 'spectral_crest': 0.003040441544726491, 'spectral_flux': 0.009050704538822174, 'spectral_bandwidth': 0.007177925202995539}
0;14400;97.46113989637306;98.22380106571936;93.41216216216216;95.75757575757575;[[1328, 10], [39, 553]];[[0.992526158445441, 0.007473841554559043], [0.06587837837837837, 0.9341216216216216]];98.00995024875621;98.59154929577466;94.17040358744396;96.3302752293578;[[1734, 9], [39, 630]];[[0.9948364888123924, 0.0051635111876075735], [0.05829596412556054, 0.9417040358744395]];{'packet_value': 0.0, 'packet_value_x': 0.04392572119832039, 'packet_value_y': 0.04319719597697258, 'bytes_value': 0.0, 'bytes_value_x': 0.030521025881171227, 'bytes_value_y': 0.05631250888109207, 'duration_value': 0.060103923082351685, 'duration_value_x': 0.11836515367031097, 'duration_value_y': 0.023775530979037285, 'difftimes_value': 0.0, 'difftimes_value_x': 0.015258999541401863, 'difftimes_value_y': 0.01603594422340393, 'packet_mean': 0.020756781101226807, 'packet_std': 0.056906357407569885, 'packet_skewness': 0.051554739475250244, 'packet_kurtosis': 0.005387097131460905, 'bytes_mean': 0.06562937051057816, 'bytes_std': 0.023008644580841064, 'bytes_skewness': 0.010100429877638817, 'bytes_kurtosis': 0.011998658068478107, 'duration_mean': 0.030302396044135094, 'duration_std': 0.010886823758482933, 'duration_skewness': 0.014029815793037415, 'duration_kurtosis': 0.008248948492109776, 'difftimes_mean': 0.011179015040397644, 'difftimes_std': 0.03411685675382614, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.01135896798223257, 'max_power': 0.013540621846914291, 'max_frequency': 0.02403239719569683, 'min_power': 0.025926316156983376, 'min_frequency': 0.008323440328240395, 'spectral_energy': 0.018585700541734695, 'spectral_entropy': 0.006562456954270601, 'spectral_kurtosis': 0.028754716739058495, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.019884930923581123, 'spectral_cetroid': 0.03952448070049286, 'spectral_spread': 0.006623460445553064, 'spectral_slope': 0.0, 'spectral_crest': 0.00592883350327611, 'spectral_flux': 0.019470898434519768, 'spectral_bandwidth': 0.009880869649350643}
0;7200;97.33201581027669;98.18780889621087;93.27073552425665;95.66613162118782;[[1374, 11], [43, 596]];[[0.992057761732852, 0.007942238267148015], [0.06729264475743349, 0.9327073552425665]];97.5870253164557;98.59335038363172;93.90986601705238;96.19463505926389;[[1696, 11], [50, 771]];[[0.9935559461042766, 0.006444053895723492], [0.06090133982947625, 0.9390986601705238]];{'packet_value': 0.0, 'packet_value_x': 0.036552365869283676, 'packet_value_y': 0.036826081573963165, 'bytes_value': 0.0, 'bytes_value_x': 0.04220036417245865, 'bytes_value_y': 0.08554191887378693, 'duration_value': 0.037393078207969666, 'duration_value_x': 0.1877569705247879, 'duration_value_y': 0.015317863784730434, 'difftimes_value': 0.0, 'difftimes_value_x': 0.01667153835296631, 'difftimes_value_y': 0.006398549769073725, 'packet_mean': 0.018505951389670372, 'packet_std': 0.047827981412410736, 'packet_skewness': 0.026672692969441414, 'packet_kurtosis': 0.0030796683859080076, 'bytes_mean': 0.09586033970117569, 'bytes_std': 0.02385466732084751, 'bytes_skewness': 0.013700315728783607, 'bytes_kurtosis': 0.005490060430020094, 'duration_mean': 0.031244579702615738, 'duration_std': 0.005674182437360287, 'duration_skewness': 0.014723827131092548, 'duration_kurtosis': 0.0061491308733820915, 'difftimes_mean': 0.00606331042945385, 'difftimes_std': 0.03568289801478386, 'difftimes_skewness': 0.005011699628084898, 'difftimes_kurtosis': 0.007304226513952017, 'max_power': 0.008287831209599972, 'max_frequency': 0.02100222557783127, 'min_power': 0.01723344251513481, 'min_frequency': 0.0034310261253267527, 'spectral_energy': 0.022639645263552666, 'spectral_entropy': 0.005941413342952728, 'spectral_kurtosis': 0.019979769363999367, 'spectral_skewness': 0.004272872116416693, 'spectral_rolloff': 0.012466969899833202, 'spectral_cetroid': 0.04935493692755699, 'spectral_spread': 0.003949761390686035, 'spectral_slope': 0.003616825444623828, 'spectral_crest': 0.003713645739480853, 'spectral_flux': 0.0067221736535429955, 'spectral_bandwidth': 0.005883221048861742}
0;3600;97.84037558685445;99.24242424242425;94.10919540229885;96.60766961651917;[[1429, 5], [41, 655]];[[0.9965132496513249, 0.003486750348675035], [0.05890804597701149, 0.9410919540229885]];97.93310785419015;98.8193624557261;94.89795918367348;96.81897050318103;[[1769, 10], [45, 837]];[[0.9943788645306352, 0.005621135469364812], [0.05102040816326531, 0.9489795918367347]];{'packet_value': 0.0, 'packet_value_x': 0.03509638458490372, 'packet_value_y': 0.04057811573147774, 'bytes_value': 0.0, 'bytes_value_x': 0.04233624041080475, 'bytes_value_y': 0.07775559276342392, 'duration_value': 0.09905574470758438, 'duration_value_x': 0.19164760410785675, 'duration_value_y': 0.01613452471792698, 'difftimes_value': 0.0, 'difftimes_value_x': 0.017637979239225388, 'difftimes_value_y': 0.0070667564868927, 'packet_mean': 0.02039189822971821, 'packet_std': 0.04130290448665619, 'packet_skewness': 0.012300674803555012, 'packet_kurtosis': 0.002315354533493519, 'bytes_mean': 0.09499597549438477, 'bytes_std': 0.016541505232453346, 'bytes_skewness': 0.013956309296190739, 'bytes_kurtosis': 0.0037685418501496315, 'duration_mean': 0.03618691861629486, 'duration_std': 0.00654798885807395, 'duration_skewness': 0.014199540950357914, 'duration_kurtosis': 0.0066115823574364185, 'difftimes_mean': 0.004594919737428427, 'difftimes_std': 0.03018086776137352, 'difftimes_skewness': 0.004750601481646299, 'difftimes_kurtosis': 0.0035301411990076303, 'max_power': 0.008108017034828663, 'max_frequency': 0.016945919021964073, 'min_power': 0.019151274114847183, 'min_frequency': 0.0032133564818650484, 'spectral_energy': 0.01812106743454933, 'spectral_entropy': 0.005479905754327774, 'spectral_kurtosis': 0.01672057807445526, 'spectral_skewness': 0.002938096411526203, 'spectral_rolloff': 0.012466738000512123, 'spectral_cetroid': 0.03660018742084503, 'spectral_spread': 0.004230661783367395, 'spectral_slope': 0.0028929663822054863, 'spectral_crest': 0.0031181196682155132, 'spectral_flux': 0.0054624504409730434, 'spectral_bandwidth': 0.005066010635346174}
0;1800;96.98765432098766;98.37925445705025;92.24924012158054;95.21568627450982;[[1357, 10], [51, 607]];[[0.9926847110460864, 0.0073152889539136795], [0.07750759878419453, 0.9224924012158054]];96.91699604743083;98.4313725490196;91.94139194139194;95.07575757575756;[[1699, 12], [66, 753]];[[0.9929865575686733, 0.0070134424313267095], [0.08058608058608059, 0.9194139194139194]];{'packet_value': 0.0, 'packet_value_x': 0.03854640945792198, 'packet_value_y': 0.03826763480901718, 'bytes_value': 0.0, 'bytes_value_x': 0.04733429104089737, 'bytes_value_y': 0.07626736164093018, 'duration_value': 0.052337683737277985, 'duration_value_x': 0.2641872763633728, 'duration_value_y': 0.02457342855632305, 'difftimes_value': 0.0, 'difftimes_value_x': 0.02416864223778248, 'difftimes_value_y': 0.0, 'packet_mean': 0.030554842203855515, 'packet_std': 0.04430076852440834, 'packet_skewness': 0.015671318396925926, 'packet_kurtosis': 0.0, 'bytes_mean': 0.06799245625734329, 'bytes_std': 0.0, 'bytes_skewness': 0.010384798981249332, 'bytes_kurtosis': 0.00599163630977273, 'duration_mean': 0.04767690971493721, 'duration_std': 0.0, 'duration_skewness': 0.01440795511007309, 'duration_kurtosis': 0.007128432393074036, 'difftimes_mean': 0.005804212298244238, 'difftimes_std': 0.020281940698623657, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.005284477490931749, 'max_power': 0.010377655737102032, 'max_frequency': 0.017994452267885208, 'min_power': 0.015199040062725544, 'min_frequency': 0.005423638038337231, 'spectral_energy': 0.015481741167604923, 'spectral_entropy': 0.005473656114190817, 'spectral_kurtosis': 0.013842850923538208, 'spectral_skewness': 0.0041208122856915, 'spectral_rolloff': 0.014937414787709713, 'spectral_cetroid': 0.034934964030981064, 'spectral_spread': 0.004846402443945408, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.008375204168260098, 'spectral_bandwidth': 0.00782973412424326}
0;900;98.0482794042116;97.87234042553192;95.98715890850723;96.92058346839545;[[1311, 13], [25, 598]];[[0.9901812688821753, 0.009818731117824773], [0.04012841091492777, 0.9598715890850722]];97.45170571311138;98.81578947368422;93.40796019900498;96.03580562659847;[[1620, 9], [53, 751]];[[0.994475138121547, 0.0055248618784530384], [0.06592039800995025, 0.9340796019900498]];{'packet_value': 0.0, 'packet_value_x': 0.04255182296037674, 'packet_value_y': 0.03909943997859955, 'bytes_value': 0.0, 'bytes_value_x': 0.039223022758960724, 'bytes_value_y': 0.06771665066480637, 'duration_value': 0.04491804912686348, 'duration_value_x': 0.17176200449466705, 'duration_value_y': 0.016482491046190262, 'difftimes_value': 0.0, 'difftimes_value_x': 0.01750999689102173, 'difftimes_value_y': 0.006979302037507296, 'packet_mean': 0.016926579177379608, 'packet_std': 0.047754667699337006, 'packet_skewness': 0.014825885184109211, 'packet_kurtosis': 0.0, 'bytes_mean': 0.07579494267702103, 'bytes_std': 0.020615248009562492, 'bytes_skewness': 0.012731930240988731, 'bytes_kurtosis': 0.006073144730180502, 'duration_mean': 0.03366691246628761, 'duration_std': 0.007039519492536783, 'duration_skewness': 0.031354714184999466, 'duration_kurtosis': 0.007080236915498972, 'difftimes_mean': 0.006279441062361002, 'difftimes_std': 0.03919091075658798, 'difftimes_skewness': 0.007101273629814386, 'difftimes_kurtosis': 0.00793683622032404, 'max_power': 0.013084513135254383, 'max_frequency': 0.018986929208040237, 'min_power': 0.033713821321725845, 'min_frequency': 0.0, 'spectral_energy': 0.0332622230052948, 'spectral_entropy': 0.00563812768086791, 'spectral_kurtosis': 0.03502565249800682, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.013743467628955841, 'spectral_cetroid': 0.04324973747134209, 'spectral_spread': 0.005535915959626436, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.008624207228422165, 'spectral_bandwidth': 0.008520334959030151}
0;600;97.56871035940803;99.09255898366605;93.01533219761498;95.95782073813707;[[1300, 5], [41, 546]];[[0.9961685823754789, 0.0038314176245210726], [0.06984667802385008, 0.9301533219761499]];97.25042301184433;98.46582984658299;92.89473684210526;95.5991875423155;[[1593, 11], [54, 706]];[[0.993142144638404, 0.00685785536159601], [0.07105263157894737, 0.9289473684210526]];{'packet_value': 0.0, 'packet_value_x': 0.04020649567246437, 'packet_value_y': 0.037900496274232864, 'bytes_value': 0.0, 'bytes_value_x': 0.039842866361141205, 'bytes_value_y': 0.07413795590400696, 'duration_value': 0.03361186757683754, 'duration_value_x': 0.19025149941444397, 'duration_value_y': 0.022811993956565857, 'difftimes_value': 0.0, 'difftimes_value_x': 0.02550594136118889, 'difftimes_value_y': 0.012046784162521362, 'packet_mean': 0.024343758821487427, 'packet_std': 0.04730724170804024, 'packet_skewness': 0.0161123163998127, 'packet_kurtosis': 0.0, 'bytes_mean': 0.07096850126981735, 'bytes_std': 0.0, 'bytes_skewness': 0.01797667145729065, 'bytes_kurtosis': 0.010049511678516865, 'duration_mean': 0.0509040467441082, 'duration_std': 0.01657578907907009, 'duration_skewness': 0.011698275804519653, 'duration_kurtosis': 0.010730030946433544, 'difftimes_mean': 0.009675528854131699, 'difftimes_std': 0.031666457653045654, 'difftimes_skewness': 0.008734788745641708, 'difftimes_kurtosis': 0.008878669701516628, 'max_power': 0.013684408739209175, 'max_frequency': 0.024129988625645638, 'min_power': 0.02189454436302185, 'min_frequency': 0.009452812373638153, 'spectral_energy': 0.015613777562975883, 'spectral_entropy': 0.009693880565464497, 'spectral_kurtosis': 0.017149653285741806, 'spectral_skewness': 0.004787956364452839, 'spectral_rolloff': 0.014550830237567425, 'spectral_cetroid': 0.044217925518751144, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.005960127804428339, 'spectral_bandwidth': 0.006926528178155422}
1;86400;98.00604229607251;98.9501312335958;92.85714285714286;95.80686149936469;[[1245, 4], [29, 377]];[[0.9967974379503602, 0.0032025620496397116], [0.07142857142857142, 0.9285714285714286]];98.25918762088975;98.97119341563786;93.9453125;96.39278557114228;[[1551, 5], [31, 481]];[[0.9967866323907455, 0.003213367609254499], [0.060546875, 0.939453125]];{'packet_value': 0.0, 'packet_value_x': 0.041855182498693466, 'packet_value_y': 0.036591242998838425, 'bytes_value': 0.0, 'bytes_value_x': 0.033016808331012726, 'bytes_value_y': 0.04259631037712097, 'duration_value': 0.08105005323886871, 'duration_value_x': 0.16503553092479706, 'duration_value_y': 0.023833224549889565, 'difftimes_value': 0.0, 'difftimes_value_x': 0.023737803101539612, 'difftimes_value_y': 0.007065381854772568, 'packet_mean': 0.01820092834532261, 'packet_std': 0.04437145218253136, 'packet_skewness': 0.017575908452272415, 'packet_kurtosis': 0.0064048608765006065, 'bytes_mean': 0.05511898547410965, 'bytes_std': 0.02022198960185051, 'bytes_skewness': 0.013215325772762299, 'bytes_kurtosis': 0.010024729184806347, 'duration_mean': 0.03462349250912666, 'duration_std': 0.008001240901648998, 'duration_skewness': 0.02177254669368267, 'duration_kurtosis': 0.00775913055986166, 'difftimes_mean': 0.007307528983801603, 'difftimes_std': 0.031260665506124496, 'difftimes_skewness': 0.009640139527618885, 'difftimes_kurtosis': 0.0066984873265028, 'max_power': 0.012041432783007622, 'max_frequency': 0.02280946634709835, 'min_power': 0.01758369244635105, 'min_frequency': 0.0, 'spectral_energy': 0.012878448702394962, 'spectral_entropy': 0.008754937909543514, 'spectral_kurtosis': 0.028797635808587074, 'spectral_skewness': 0.012214172631502151, 'spectral_rolloff': 0.015818573534488678, 'spectral_cetroid': 0.06430548429489136, 'spectral_spread': 0.010851824656128883, 'spectral_slope': 0.009370651096105576, 'spectral_crest': 0.0, 'spectral_flux': 0.008973032236099243, 'spectral_bandwidth': 0.00862162746489048}
