INDEX;TIME_CUTTING;accuracy;precision;recall;F1;matrix;percentage_matrix;accuracy_validation;precision_validation;recall_validation;F1_validation;matrix_validation;percentage_matrix_validation;feature_importance
0;86400;97.77777777777777;100.0;84.0909090909091;91.35802469135803;[[271, 0], [7, 37]];[[1.0, 0.0], [0.1590909090909091, 0.8409090909090909]];98.72773536895674;100.0;87.17948717948718;93.15068493150686;[[354, 0], [5, 34]];[[1.0, 0.0], [0.1282051282051282, 0.8717948717948718]];{'packet_value': 0.0, 'packet_value_x': 0.0, 'packet_value_y': 0.01907680742442608, 'bytes_value': 0.0, 'bytes_value_x': 0.035066068172454834, 'bytes_value_y': 0.04244133457541466, 'duration_value': 0.0, 'duration_value_x': 0.09649591147899628, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.022581294178962708, 'difftimes_value_y': 0.0, 'packet_mean': 0.0, 'packet_std': 0.023496147245168686, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.032780829817056656, 'bytes_std': 0.021033991128206253, 'bytes_skewness': 0.07583368569612503, 'bytes_kurtosis': 0.0, 'duration_mean': 0.026327800005674362, 'duration_std': 0.01745050773024559, 'duration_skewness': 0.018471458926796913, 'duration_kurtosis': 0.018272018060088158, 'difftimes_mean': 0.0, 'difftimes_std': 0.05824766308069229, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.0, 'max_power': 0.021292194724082947, 'max_frequency': 0.03321130946278572, 'min_power': 0.053158536553382874, 'min_frequency': 0.0, 'spectral_energy': 0.021886037662625313, 'spectral_entropy': 0.0, 'spectral_kurtosis': 0.1757766455411911, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.017155345529317856, 'spectral_cetroid': 0.13818393647670746, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.017444822937250137, 'spectral_bandwidth': 0.014315660111606121}
0;43200;98.79154078549848;96.96969696969697;91.42857142857143;94.11764705882354;[[295, 1], [3, 32]];[[0.9966216216216216, 0.0033783783783783786], [0.08571428571428572, 0.9142857142857143]];98.54721549636804;97.14285714285714;87.17948717948718;91.89189189189189;[[373, 1], [5, 34]];[[0.9973262032085561, 0.00267379679144385], [0.1282051282051282, 0.8717948717948718]];{'packet_value': 0.0, 'packet_value_x': 0.017845457419753075, 'packet_value_y': 0.027573147788643837, 'bytes_value': 0.0, 'bytes_value_x': 0.036869391798973083, 'bytes_value_y': 0.049066513776779175, 'duration_value': 0.0, 'duration_value_x': 0.10517153888940811, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.028615133836865425, 'difftimes_value_y': 0.0, 'packet_mean': 0.0, 'packet_std': 0.02317138947546482, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.04323362931609154, 'bytes_std': 0.0, 'bytes_skewness': 0.08081279695034027, 'bytes_kurtosis': 0.0, 'duration_mean': 0.031507302075624466, 'duration_std': 0.028569776564836502, 'duration_skewness': 0.03111482784152031, 'duration_kurtosis': 0.03602021187543869, 'difftimes_mean': 0.0, 'difftimes_std': 0.0690535455942154, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.01660727523267269, 'max_power': 0.024654582142829895, 'max_frequency': 0.043540991842746735, 'min_power': 0.07125282287597656, 'min_frequency': 0.0, 'spectral_energy': 0.020877370610833168, 'spectral_entropy': 0.017919238656759262, 'spectral_kurtosis': 0.06939519941806793, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.01762045919895172, 'spectral_cetroid': 0.06965692341327667, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.021086864173412323, 'spectral_bandwidth': 0.018763544037938118}
0;21600;98.83381924198251;96.7741935483871;90.9090909090909;93.74999999999999;[[309, 1], [3, 30]];[[0.9967741935483871, 0.0032258064516129032], [0.09090909090909091, 0.9090909090909091]];97.89719626168224;100.0;80.0;88.8888888888889;[[383, 0], [9, 36]];[[1.0, 0.0], [0.2, 0.8]];{'packet_value': 0.0, 'packet_value_x': 0.0, 'packet_value_y': 0.03081422485411167, 'bytes_value': 0.0, 'bytes_value_x': 0.035012852400541306, 'bytes_value_y': 0.06608579307794571, 'duration_value': 0.0, 'duration_value_x': 0.10657051205635071, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.030299507081508636, 'difftimes_value_y': 0.0, 'packet_mean': 0.0, 'packet_std': 0.029698321595788002, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.04008442163467407, 'bytes_std': 0.0, 'bytes_skewness': 0.14260734617710114, 'bytes_kurtosis': 0.0, 'duration_mean': 0.05005979165434837, 'duration_std': 0.0, 'duration_skewness': 0.02688104659318924, 'duration_kurtosis': 0.03410480171442032, 'difftimes_mean': 0.0, 'difftimes_std': 0.036118168383836746, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.0, 'max_power': 0.0, 'max_frequency': 0.03601572662591934, 'min_power': 0.09772384911775589, 'min_frequency': 0.0, 'spectral_energy': 0.030906548723578453, 'spectral_entropy': 0.0361386239528656, 'spectral_kurtosis': 0.11113269627094269, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.0, 'spectral_cetroid': 0.031450580805540085, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.028295228257775307, 'spectral_bandwidth': 0.0}
0;14400;98.02816901408451;100.0;75.0;85.71428571428571;[[327, 0], [7, 21]];[[1.0, 0.0], [0.25, 0.75]];94.57013574660633;97.05882352941177;58.92857142857143;73.33333333333333;[[385, 1], [23, 33]];[[0.9974093264248705, 0.0025906735751295338], [0.4107142857142857, 0.5892857142857143]];{'packet_value': 0.0, 'packet_value_x': 0.0, 'packet_value_y': 0.019114267081022263, 'bytes_value': 0.0, 'bytes_value_x': 0.028075523674488068, 'bytes_value_y': 0.07436273247003555, 'duration_value': 0.0, 'duration_value_x': 0.18937234580516815, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.03276458755135536, 'difftimes_value_y': 0.0, 'packet_mean': 0.0, 'packet_std': 0.02183046191930771, 'packet_skewness': 0.0, 'packet_kurtosis': 0.019123492762446404, 'bytes_mean': 0.02489652670919895, 'bytes_std': 0.0, 'bytes_skewness': 0.10678703337907791, 'bytes_kurtosis': 0.0, 'duration_mean': 0.04020018130540848, 'duration_std': 0.0, 'duration_skewness': 0.02873362973332405, 'duration_kurtosis': 0.021815311163663864, 'difftimes_mean': 0.0, 'difftimes_std': 0.054122984409332275, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.0, 'max_power': 0.0, 'max_frequency': 0.021733297035098076, 'min_power': 0.06324373185634613, 'min_frequency': 0.0, 'spectral_energy': 0.017667243257164955, 'spectral_entropy': 0.03328794986009598, 'spectral_kurtosis': 0.05176015570759773, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.013210214674472809, 'spectral_cetroid': 0.10745489597320557, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.030443472787737846, 'spectral_bandwidth': 0.0}
0;7200;97.27520435967303;91.30434782608695;72.41379310344827;80.76923076923076;[[336, 2], [8, 21]];[[0.9940828402366864, 0.005917159763313609], [0.27586206896551724, 0.7241379310344828]];97.37991266375546;95.0;63.33333333333333;75.99999999999999;[[427, 1], [11, 19]];[[0.9976635514018691, 0.002336448598130841], [0.36666666666666664, 0.6333333333333333]];{'packet_value': 0.0, 'packet_value_x': 0.0, 'packet_value_y': 0.019578589126467705, 'bytes_value': 0.0, 'bytes_value_x': 0.035820312798023224, 'bytes_value_y': 0.049368370324373245, 'duration_value': 0.0, 'duration_value_x': 0.10405295342206955, 'duration_value_y': 0.013774021528661251, 'difftimes_value': 0.0, 'difftimes_value_x': 0.02768929861485958, 'difftimes_value_y': 0.0, 'packet_mean': 0.0, 'packet_std': 0.0, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.027537601068615913, 'bytes_std': 0.0, 'bytes_skewness': 0.15477584302425385, 'bytes_kurtosis': 0.0, 'duration_mean': 0.02991260401904583, 'duration_std': 0.01831403560936451, 'duration_skewness': 0.030398579314351082, 'duration_kurtosis': 0.01680762507021427, 'difftimes_mean': 0.0, 'difftimes_std': 0.04082253575325012, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.01945984922349453, 'max_power': 0.024410920217633247, 'max_frequency': 0.023736540228128433, 'min_power': 0.07233697921037674, 'min_frequency': 0.0, 'spectral_energy': 0.021212028339505196, 'spectral_entropy': 0.020111488178372383, 'spectral_kurtosis': 0.13139668107032776, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.018556801602244377, 'spectral_cetroid': 0.0674237534403801, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.016149722039699554, 'spectral_bandwidth': 0.016352836042642593}
0;3600;97.71573604060913;100.0;65.38461538461539;79.06976744186048;[[368, 0], [9, 17]];[[1.0, 0.0], [0.34615384615384615, 0.6538461538461539]];97.75967413441956;100.0;69.44444444444444;81.9672131147541;[[455, 0], [11, 25]];[[1.0, 0.0], [0.3055555555555556, 0.6944444444444444]];{'packet_value': 0.0, 'packet_value_x': 0.0, 'packet_value_y': 0.033871788531541824, 'bytes_value': 0.0, 'bytes_value_x': 0.038096025586128235, 'bytes_value_y': 0.10489055514335632, 'duration_value': 0.0, 'duration_value_x': 0.10964930057525635, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.03663662075996399, 'difftimes_value_y': 0.02693970501422882, 'packet_mean': 0.0, 'packet_std': 0.0, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.03359003737568855, 'bytes_std': 0.0, 'bytes_skewness': 0.0849042534828186, 'bytes_kurtosis': 0.0, 'duration_mean': 0.03709236532449722, 'duration_std': 0.0, 'duration_skewness': 0.03289961814880371, 'duration_kurtosis': 0.03342454507946968, 'difftimes_mean': 0.0, 'difftimes_std': 0.03819465637207031, 'difftimes_skewness': 0.028667783364653587, 'difftimes_kurtosis': 0.0, 'max_power': 0.03362607583403587, 'max_frequency': 0.03383142501115799, 'min_power': 0.06634460389614105, 'min_frequency': 0.0, 'spectral_energy': 0.025071991607546806, 'spectral_entropy': 0.045366883277893066, 'spectral_kurtosis': 0.07901665568351746, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.0, 'spectral_cetroid': 0.048337485641241074, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.029547633603215218, 'spectral_bandwidth': 0.0}
0;1800;97.58454106280193;100.0;66.66666666666666;80.0;[[384, 0], [10, 20]];[[1.0, 0.0], [0.3333333333333333, 0.6666666666666666]];98.44961240310077;100.0;76.47058823529412;86.66666666666666;[[482, 0], [8, 26]];[[1.0, 0.0], [0.23529411764705882, 0.7647058823529411]];{'packet_value': 0.013256880454719067, 'packet_value_x': 0.012809322215616703, 'packet_value_y': 0.026042195037007332, 'bytes_value': 0.0, 'bytes_value_x': 0.03001526929438114, 'bytes_value_y': 0.07707767933607101, 'duration_value': 0.0607093907892704, 'duration_value_x': 0.1405341923236847, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.03278304636478424, 'difftimes_value_y': 0.0, 'packet_mean': 0.01340125035494566, 'packet_std': 0.014293108135461807, 'packet_skewness': 0.0071949162520468235, 'packet_kurtosis': 0.0, 'bytes_mean': 0.042680948972702026, 'bytes_std': 0.009598003700375557, 'bytes_skewness': 0.047403424978256226, 'bytes_kurtosis': 0.008750536479055882, 'duration_mean': 0.03137090802192688, 'duration_std': 0.013637245632708073, 'duration_skewness': 0.026067430153489113, 'duration_kurtosis': 0.018534157425165176, 'difftimes_mean': 0.012164822779595852, 'difftimes_std': 0.06873772293329239, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.011662830598652363, 'max_power': 0.019780868664383888, 'max_frequency': 0.025467336177825928, 'min_power': 0.045051176100969315, 'min_frequency': 0.0, 'spectral_energy': 0.027047522366046906, 'spectral_entropy': 0.014408343471586704, 'spectral_kurtosis': 0.03750428557395935, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.024663632735610008, 'spectral_cetroid': 0.04434853792190552, 'spectral_spread': 0.01464528776705265, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.012403558939695358, 'spectral_bandwidth': 0.01595410704612732}
0;900;97.9020979020979;96.66666666666667;78.37837837837837;86.56716417910447;[[391, 1], [8, 29]];[[0.9974489795918368, 0.002551020408163265], [0.21621621621621623, 0.7837837837837838]];97.94392523364486;97.2972972972973;78.26086956521739;86.74698795180723;[[488, 1], [10, 36]];[[0.9979550102249489, 0.002044989775051125], [0.21739130434782608, 0.782608695652174]];{'packet_value': 0.0, 'packet_value_x': 0.008475856855511665, 'packet_value_y': 0.021215442568063736, 'bytes_value': 0.0, 'bytes_value_x': 0.03245582431554794, 'bytes_value_y': 0.05528479442000389, 'duration_value': 0.0, 'duration_value_x': 0.21779662370681763, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.05260010436177254, 'difftimes_value_y': 0.01584894023835659, 'packet_mean': 0.013051480054855347, 'packet_std': 0.019273418933153152, 'packet_skewness': 0.013072287663817406, 'packet_kurtosis': 0.007224065251648426, 'bytes_mean': 0.0573960579931736, 'bytes_std': 0.0, 'bytes_skewness': 0.030709408223628998, 'bytes_kurtosis': 0.01060828473418951, 'duration_mean': 0.05039726570248604, 'duration_std': 0.01389476377516985, 'duration_skewness': 0.025012986734509468, 'duration_kurtosis': 0.02587570808827877, 'difftimes_mean': 0.013433373533189297, 'difftimes_std': 0.03800588101148605, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.016850247979164124, 'max_power': 0.015087977983057499, 'max_frequency': 0.02351072058081627, 'min_power': 0.025012029334902763, 'min_frequency': 0.014753280207514763, 'spectral_energy': 0.03127161040902138, 'spectral_entropy': 0.011429587379097939, 'spectral_kurtosis': 0.040184710174798965, 'spectral_skewness': 0.012131200172007084, 'spectral_rolloff': 0.023820362985134125, 'spectral_cetroid': 0.028938375413417816, 'spectral_spread': 0.0, 'spectral_slope': 0.010070678777992725, 'spectral_crest': 0.0, 'spectral_flux': 0.011666486971080303, 'spectral_bandwidth': 0.013640214689075947}
0;600;96.90949227373068;100.0;62.16216216216216;76.66666666666667;[[416, 0], [14, 23]];[[1.0, 0.0], [0.3783783783783784, 0.6216216216216216]];96.63716814159292;100.0;65.45454545454545;79.12087912087912;[[510, 0], [19, 36]];[[1.0, 0.0], [0.34545454545454546, 0.6545454545454545]];{'packet_value': 0.0, 'packet_value_x': 0.0, 'packet_value_y': 0.02913072519004345, 'bytes_value': 0.0, 'bytes_value_x': 0.04545262083411217, 'bytes_value_y': 0.05294397845864296, 'duration_value': 0.09802421927452087, 'duration_value_x': 0.19600708782672882, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.04608694091439247, 'difftimes_value_y': 0.027520472183823586, 'packet_mean': 0.0, 'packet_std': 0.0, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.059898506850004196, 'bytes_std': 0.0, 'bytes_skewness': 0.055898986756801605, 'bytes_kurtosis': 0.0, 'duration_mean': 0.05180948227643967, 'duration_std': 0.0, 'duration_skewness': 0.0, 'duration_kurtosis': 0.03042781911790371, 'difftimes_mean': 0.015043877996504307, 'difftimes_std': 0.04197493568062782, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.0, 'max_power': 0.0, 'max_frequency': 0.031018195673823357, 'min_power': 0.04205136373639107, 'min_frequency': 0.0, 'spectral_energy': 0.03585316985845566, 'spectral_entropy': 0.0, 'spectral_kurtosis': 0.0, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.040456365793943405, 'spectral_cetroid': 0.10040125250816345, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.0, 'spectral_bandwidth': 0.0}
1;86400;99.68253968253968;100.0;97.5609756097561;98.76543209876543;[[274, 0], [1, 40]];[[1.0, 0.0], [0.024390243902439025, 0.975609756097561]];97.96437659033079;95.83333333333334;88.46153846153845;92.0;[[339, 2], [6, 46]];[[0.9941348973607038, 0.005865102639296188], [0.11538461538461539, 0.8846153846153846]];{'packet_value': 0.0, 'packet_value_x': 0.02166597731411457, 'packet_value_y': 0.031822577118873596, 'bytes_value': 0.0, 'bytes_value_x': 0.045537807047367096, 'bytes_value_y': 0.07931482791900635, 'duration_value': 0.0, 'duration_value_x': 0.10400756448507309, 'duration_value_y': 0.0, 'difftimes_value': 0.0, 'difftimes_value_x': 0.03372396156191826, 'difftimes_value_y': 0.0, 'packet_mean': 0.0, 'packet_std': 0.024027857929468155, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.05011098086833954, 'bytes_std': 0.020856106653809547, 'bytes_skewness': 0.037910930812358856, 'bytes_kurtosis': 0.0, 'duration_mean': 0.022465813905000687, 'duration_std': 0.017590856179594994, 'duration_skewness': 0.027534445747733116, 'duration_kurtosis': 0.021489830687642097, 'difftimes_mean': 0.0, 'difftimes_std': 0.04802389815449715, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.02104761451482773, 'max_power': 0.024155670776963234, 'max_frequency': 0.04207674786448479, 'min_power': 0.06743111461400986, 'min_frequency': 0.0, 'spectral_energy': 0.023632727563381195, 'spectral_entropy': 0.0, 'spectral_kurtosis': 0.11652755737304688, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.02459285408258438, 'spectral_cetroid': 0.05102222040295601, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.02263714000582695, 'spectral_bandwidth': 0.02079288847744465}
