INDEX;TIME_CUTTING;accuracy;precision;recall;F1;matrix;percentage_matrix;accuracy_validation;precision_validation;recall_validation;F1_validation;matrix_validation;percentage_matrix_validation;feature_importance
0;86400;97.66472060050042;98.56733524355302;93.73297002724796;96.08938547486034;[[827, 5], [23, 344]];[[0.9939903846153846, 0.006009615384615385], [0.06267029972752043, 0.9373297002724795]];82.83712784588442;57.70750988142292;62.12765957446808;59.83606557377049;[[800, 107], [89, 146]];[[0.8820286659316428, 0.11797133406835722], [0.37872340425531914, 0.6212765957446809]];{'packet_value': 0.0, 'packet_value_x': 0.029151109978556633, 'packet_value_y': 0.029773393645882607, 'bytes_value': 0.0, 'bytes_value_x': 0.04284369945526123, 'bytes_value_y': 0.08705902844667435, 'duration_value': 0.0, 'duration_value_x': 0.2406066209077835, 'duration_value_y': 0.0185894425958395, 'difftimes_value': 0.0, 'difftimes_value_x': 0.02502565272152424, 'difftimes_value_y': 0.008108619600534439, 'packet_mean': 0.02123105153441429, 'packet_std': 0.041601549834012985, 'packet_skewness': 0.013721837662160397, 'packet_kurtosis': 0.004204977303743362, 'bytes_mean': 0.07231717556715012, 'bytes_std': 0.0, 'bytes_skewness': 0.0232494305819273, 'bytes_kurtosis': 0.004659841302782297, 'duration_mean': 0.0392412506043911, 'duration_std': 0.0, 'duration_skewness': 0.019790928810834885, 'duration_kurtosis': 0.009021922945976257, 'difftimes_mean': 0.006895261351019144, 'difftimes_std': 0.032754719257354736, 'difftimes_skewness': 0.008444842882454395, 'difftimes_kurtosis': 0.006940341088920832, 'max_power': 0.013230283744633198, 'max_frequency': 0.029045501723885536, 'min_power': 0.023999564349651337, 'min_frequency': 0.0044104913249611855, 'spectral_energy': 0.012865394353866577, 'spectral_entropy': 0.008351543918251991, 'spectral_kurtosis': 0.023293400183320045, 'spectral_skewness': 0.005169964395463467, 'spectral_rolloff': 0.018734214827418327, 'spectral_cetroid': 0.04745544120669365, 'spectral_spread': 0.005298081319779158, 'spectral_slope': 0.006109785754233599, 'spectral_crest': 0.0, 'spectral_flux': 0.010050829499959946, 'spectral_bandwidth': 0.006752815097570419}
0;43200;98.2101167315175;99.24050632911391;95.14563106796116;97.14993804213134;[[870, 3], [20, 392]];[[0.9965635738831615, 0.003436426116838488], [0.04854368932038835, 0.9514563106796117]];86.00174978127734;72.41379310344827;58.56573705179283;64.75770925110133;[[836, 56], [104, 147]];[[0.9372197309417041, 0.06278026905829596], [0.41434262948207173, 0.5856573705179283]];{'packet_value': 0.0, 'packet_value_x': 0.03287237137556076, 'packet_value_y': 0.03674403950572014, 'bytes_value': 0.0, 'bytes_value_x': 0.03757485747337341, 'bytes_value_y': 0.08025544881820679, 'duration_value': 0.03765702620148659, 'duration_value_x': 0.1706339567899704, 'duration_value_y': 0.023323260247707367, 'difftimes_value': 0.0, 'difftimes_value_x': 0.020399730652570724, 'difftimes_value_y': 0.0, 'packet_mean': 0.017309293150901794, 'packet_std': 0.03900100663304329, 'packet_skewness': 0.021238062530755997, 'packet_kurtosis': 0.0, 'bytes_mean': 0.05682772770524025, 'bytes_std': 0.0, 'bytes_skewness': 0.032630980014801025, 'bytes_kurtosis': 0.007798400241881609, 'duration_mean': 0.030556246638298035, 'duration_std': 0.0, 'duration_skewness': 0.02171393483877182, 'duration_kurtosis': 0.012825936079025269, 'difftimes_mean': 0.010297497734427452, 'difftimes_std': 0.03947078809142113, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.01001095399260521, 'max_power': 0.019373655319213867, 'max_frequency': 0.02764386497437954, 'min_power': 0.026489822193980217, 'min_frequency': 0.0, 'spectral_energy': 0.021566376090049744, 'spectral_entropy': 0.014809925109148026, 'spectral_kurtosis': 0.03437959402799606, 'spectral_skewness': 0.009512707591056824, 'spectral_rolloff': 0.022722406312823296, 'spectral_cetroid': 0.054380495101213455, 'spectral_spread': 0.008298334665596485, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.01236679870635271, 'spectral_bandwidth': 0.009314451366662979}
0;21600;98.09885931558935;99.02676399026764;95.09345794392523;97.0202622169249;[[883, 4], [21, 407]];[[0.9954904171364148, 0.004509582863585118], [0.04906542056074766, 0.9509345794392523]];88.25301204819277;78.01724137931035;63.286713286713294;69.88416988416988;[[991, 51], [105, 181]];[[0.9510556621880998, 0.04894433781190019], [0.36713286713286714, 0.6328671328671329]];{'packet_value': 0.0, 'packet_value_x': 0.02981344237923622, 'packet_value_y': 0.038055673241615295, 'bytes_value': 0.0, 'bytes_value_x': 0.05450661852955818, 'bytes_value_y': 0.0796416774392128, 'duration_value': 0.04292813315987587, 'duration_value_x': 0.21715669333934784, 'duration_value_y': 0.01775248907506466, 'difftimes_value': 0.0, 'difftimes_value_x': 0.018741337582468987, 'difftimes_value_y': 0.0037298051174730062, 'packet_mean': 0.01808789186179638, 'packet_std': 0.032304033637046814, 'packet_skewness': 0.008847348392009735, 'packet_kurtosis': 0.0, 'bytes_mean': 0.0645277202129364, 'bytes_std': 0.0, 'bytes_skewness': 0.020274626091122627, 'bytes_kurtosis': 0.005109012592583895, 'duration_mean': 0.025524834170937538, 'duration_std': 0.006323235109448433, 'duration_skewness': 0.024492474272847176, 'duration_kurtosis': 0.010429437272250652, 'difftimes_mean': 0.007130631245672703, 'difftimes_std': 0.03109397366642952, 'difftimes_skewness': 0.0047615752555429935, 'difftimes_kurtosis': 0.0070612672716379166, 'max_power': 0.015397317707538605, 'max_frequency': 0.035378266125917435, 'min_power': 0.024320276454091072, 'min_frequency': 0.004442156292498112, 'spectral_energy': 0.013480114750564098, 'spectral_entropy': 0.008384647779166698, 'spectral_kurtosis': 0.024694280698895454, 'spectral_skewness': 0.004924474749714136, 'spectral_rolloff': 0.017913326621055603, 'spectral_cetroid': 0.05826566368341446, 'spectral_spread': 0.006918477360159159, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.011412478052079678, 'spectral_bandwidth': 0.00617456529289484}
0;14400;98.04511278195488;99.51573849878935;94.48275862068965;96.93396226415094;[[893, 2], [24, 411]];[[0.9977653631284916, 0.0022346368715083797], [0.05517241379310345, 0.9448275862068966]];87.26207906295754;72.265625;64.23611111111111;68.01470588235294;[[1007, 71], [103, 185]];[[0.9341372912801484, 0.06586270871985157], [0.3576388888888889, 0.6423611111111112]];{'packet_value': 0.0, 'packet_value_x': 0.031561288982629776, 'packet_value_y': 0.032992541790008545, 'bytes_value': 0.0, 'bytes_value_x': 0.0464281402528286, 'bytes_value_y': 0.08301801234483719, 'duration_value': 0.041352756321430206, 'duration_value_x': 0.19911499321460724, 'duration_value_y': 0.012758397497236729, 'difftimes_value': 0.0, 'difftimes_value_x': 0.024765918031334877, 'difftimes_value_y': 0.004210872575640678, 'packet_mean': 0.020161734893918037, 'packet_std': 0.03168600797653198, 'packet_skewness': 0.008847669698297977, 'packet_kurtosis': 0.0, 'bytes_mean': 0.07677136361598969, 'bytes_std': 0.012859615497291088, 'bytes_skewness': 0.024502268061041832, 'bytes_kurtosis': 0.004432154819369316, 'duration_mean': 0.026844481006264687, 'duration_std': 0.008835765533149242, 'duration_skewness': 0.022139135748147964, 'duration_kurtosis': 0.010170210152864456, 'difftimes_mean': 0.009469492360949516, 'difftimes_std': 0.041790664196014404, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.00828829687088728, 'max_power': 0.013652508147060871, 'max_frequency': 0.02515282668173313, 'min_power': 0.02325380966067314, 'min_frequency': 0.0034929774701595306, 'spectral_energy': 0.013084905222058296, 'spectral_entropy': 0.008251091465353966, 'spectral_kurtosis': 0.02548825368285179, 'spectral_skewness': 0.003419518005102873, 'spectral_rolloff': 0.017372140660881996, 'spectral_cetroid': 0.05685453861951828, 'spectral_spread': 0.00823553092777729, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.010057875886559486, 'spectral_bandwidth': 0.008682173676788807}
0;7200;99.02402402402403;99.75903614457832;97.1830985915493;98.45422116527944;[[905, 1], [12, 414]];[[0.9988962472406181, 0.0011037527593818985], [0.028169014084507043, 0.971830985915493]];88.78627968337732;74.64285714285714;67.85714285714286;71.08843537414967;[[1137, 71], [99, 209]];[[0.9412251655629139, 0.058774834437086095], [0.32142857142857145, 0.6785714285714286]];{'packet_value': 0.0, 'packet_value_x': 0.03979966416954994, 'packet_value_y': 0.048059090971946716, 'bytes_value': 0.0, 'bytes_value_x': 0.03342481702566147, 'bytes_value_y': 0.0715082511305809, 'duration_value': 0.07070070505142212, 'duration_value_x': 0.17503003776073456, 'duration_value_y': 0.01328405924141407, 'difftimes_value': 0.0, 'difftimes_value_x': 0.019230825826525688, 'difftimes_value_y': 0.008045763708651066, 'packet_mean': 0.01749156229197979, 'packet_std': 0.03993391990661621, 'packet_skewness': 0.014844702556729317, 'packet_kurtosis': 0.0, 'bytes_mean': 0.06051349267363548, 'bytes_std': 0.028952088207006454, 'bytes_skewness': 0.016376366838812828, 'bytes_kurtosis': 0.007809905335307121, 'duration_mean': 0.02271598018705845, 'duration_std': 0.009416153654456139, 'duration_skewness': 0.01676502823829651, 'duration_kurtosis': 0.01496670302003622, 'difftimes_mean': 0.012853696011006832, 'difftimes_std': 0.019562412053346634, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.02884518727660179, 'max_power': 0.015087551437318325, 'max_frequency': 0.021954189985990524, 'min_power': 0.024971915408968925, 'min_frequency': 0.0, 'spectral_energy': 0.017551377415657043, 'spectral_entropy': 0.008708622306585312, 'spectral_kurtosis': 0.01931312307715416, 'spectral_skewness': 0.005316849332302809, 'spectral_rolloff': 0.016008814796805382, 'spectral_cetroid': 0.026758581399917603, 'spectral_spread': 0.012414923869073391, 'spectral_slope': 0.0, 'spectral_crest': 0.00489514134824276, 'spectral_flux': 0.025515394285321236, 'spectral_bandwidth': 0.011373103596270084}
0;3600;98.34212509419744;99.74226804123711;94.85294117647058;97.23618090452261;[[918, 1], [21, 387]];[[0.998911860718172, 0.001088139281828074], [0.051470588235294115, 0.9485294117647058]];90.68945197407189;80.57324840764332;72.28571428571429;76.20481927710844;[[1286, 61], [97, 253]];[[0.9547141796585004, 0.04528582034149963], [0.27714285714285714, 0.7228571428571429]];{'packet_value': 0.0, 'packet_value_x': 0.028810817748308182, 'packet_value_y': 0.03955735266208649, 'bytes_value': 0.0, 'bytes_value_x': 0.03215008229017258, 'bytes_value_y': 0.0848054438829422, 'duration_value': 0.04290318861603737, 'duration_value_x': 0.1229935884475708, 'duration_value_y': 0.014444242231547832, 'difftimes_value': 0.0, 'difftimes_value_x': 0.019617056474089622, 'difftimes_value_y': 0.0, 'packet_mean': 0.016172606498003006, 'packet_std': 0.04543761536478996, 'packet_skewness': 0.011233506724238396, 'packet_kurtosis': 0.006967894267290831, 'bytes_mean': 0.06109723821282387, 'bytes_std': 0.03918585553765297, 'bytes_skewness': 0.023503758013248444, 'bytes_kurtosis': 0.0, 'duration_mean': 0.023253407329320908, 'duration_std': 0.011338193900883198, 'duration_skewness': 0.024570414796471596, 'duration_kurtosis': 0.01884436048567295, 'difftimes_mean': 0.012042689137160778, 'difftimes_std': 0.03320971503853798, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.0162386242300272, 'max_power': 0.01808403618633747, 'max_frequency': 0.025685390457510948, 'min_power': 0.039226774126291275, 'min_frequency': 0.0, 'spectral_energy': 0.037896573543548584, 'spectral_entropy': 0.016769010573625565, 'spectral_kurtosis': 0.030450470745563507, 'spectral_skewness': 0.005698193330317736, 'spectral_rolloff': 0.018302954733371735, 'spectral_cetroid': 0.04787888750433922, 'spectral_spread': 0.008135700598359108, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.011265655979514122, 'spectral_bandwidth': 0.012228749692440033}
0;1800;98.83540372670807;99.45799457994579;96.57894736842105;97.9973297730307;[[906, 2], [13, 367]];[[0.9977973568281938, 0.0022026431718061676], [0.034210526315789476, 0.9657894736842105]];91.25364431486881;86.54353562005277;76.81498829039812;81.3895781637717;[[1237, 51], [99, 328]];[[0.9604037267080745, 0.039596273291925464], [0.23185011709601874, 0.7681498829039812]];{'packet_value': 0.007089956663548946, 'packet_value_x': 0.03847655653953552, 'packet_value_y': 0.039026521146297455, 'bytes_value': 0.0, 'bytes_value_x': 0.03803427144885063, 'bytes_value_y': 0.08530265837907791, 'duration_value': 0.04077039659023285, 'duration_value_x': 0.24643388390541077, 'duration_value_y': 0.016270389780402184, 'difftimes_value': 0.0, 'difftimes_value_x': 0.023678036406636238, 'difftimes_value_y': 0.006157099734991789, 'packet_mean': 0.013141317293047905, 'packet_std': 0.03889030963182449, 'packet_skewness': 0.010505851358175278, 'packet_kurtosis': 0.005369148217141628, 'bytes_mean': 0.0580974817276001, 'bytes_std': 0.012516902759671211, 'bytes_skewness': 0.016261326149106026, 'bytes_kurtosis': 0.010249612852931023, 'duration_mean': 0.021455129608511925, 'duration_std': 0.012311436235904694, 'duration_skewness': 0.01586153171956539, 'duration_kurtosis': 0.012729298323392868, 'difftimes_mean': 0.007382291369140148, 'difftimes_std': 0.024957921355962753, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.007304340600967407, 'max_power': 0.013731632381677628, 'max_frequency': 0.02508726716041565, 'min_power': 0.020678354427218437, 'min_frequency': 0.00562434084713459, 'spectral_energy': 0.01762872189283371, 'spectral_entropy': 0.00927730556577444, 'spectral_kurtosis': 0.019964812323451042, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.018604500219225883, 'spectral_cetroid': 0.034898437559604645, 'spectral_spread': 0.006810121238231659, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.011583561077713966, 'spectral_bandwidth': 0.007837316952645779}
0;900;98.0440097799511;98.7878787878788;94.21965317919076;96.44970414201184;[[877, 4], [20, 326]];[[0.9954597048808173, 0.004540295119182747], [0.057803468208092484, 0.9421965317919075]];92.46178176067475;88.15165876777252;80.0;83.8782412626832;[[1382, 50], [93, 372]];[[0.9650837988826816, 0.034916201117318434], [0.2, 0.8]];{'packet_value': 0.0, 'packet_value_x': 0.024913577362895012, 'packet_value_y': 0.0445883609354496, 'bytes_value': 0.0, 'bytes_value_x': 0.039269354194402695, 'bytes_value_y': 0.06591231375932693, 'duration_value': 0.016706569120287895, 'duration_value_x': 0.17191188037395477, 'duration_value_y': 0.010254980064928532, 'difftimes_value': 0.0, 'difftimes_value_x': 0.02467816323041916, 'difftimes_value_y': 0.0, 'packet_mean': 0.010859677568078041, 'packet_std': 0.03890354186296463, 'packet_skewness': 0.0, 'packet_kurtosis': 0.0, 'bytes_mean': 0.07170522958040237, 'bytes_std': 0.022343555465340614, 'bytes_skewness': 0.035250719636678696, 'bytes_kurtosis': 0.006480739917606115, 'duration_mean': 0.02446645312011242, 'duration_std': 0.007607596926391125, 'duration_skewness': 0.023389050737023354, 'duration_kurtosis': 0.012048630975186825, 'difftimes_mean': 0.01317374687641859, 'difftimes_std': 0.04243343323469162, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.0, 'max_power': 0.023316996172070503, 'max_frequency': 0.027428584173321724, 'min_power': 0.04124728962779045, 'min_frequency': 0.0, 'spectral_energy': 0.023179734125733376, 'spectral_entropy': 0.005521637853235006, 'spectral_kurtosis': 0.035038456320762634, 'spectral_skewness': 0.0, 'spectral_rolloff': 0.016371361911296844, 'spectral_cetroid': 0.11061868816614151, 'spectral_spread': 0.0, 'spectral_slope': 0.0, 'spectral_crest': 0.0, 'spectral_flux': 0.010379659943282604, 'spectral_bandwidth': 0.0}
0;600;98.08333333333333;99.67320261437908;93.27217125382263;96.36650868878358;[[872, 1], [22, 305]];[[0.9988545246277205, 0.001145475372279496], [0.0672782874617737, 0.9327217125382263]];93.21857068335942;89.95433789954338;82.08333333333333;85.83877995642702;[[1393, 44], [86, 394]];[[0.9693806541405706, 0.030619345859429367], [0.17916666666666667, 0.8208333333333333]];{'packet_value': 0.007688295561820269, 'packet_value_x': 0.02404017001390457, 'packet_value_y': 0.024369407445192337, 'bytes_value': 0.0, 'bytes_value_x': 0.037846554070711136, 'bytes_value_y': 0.07288236916065216, 'duration_value': 0.16259606182575226, 'duration_value_x': 0.20126883685588837, 'duration_value_y': 0.009005608037114143, 'difftimes_value': 0.0, 'difftimes_value_x': 0.023384418338537216, 'difftimes_value_y': 0.004597468767315149, 'packet_mean': 0.01208211574703455, 'packet_std': 0.0255146361887455, 'packet_skewness': 0.00870820228010416, 'packet_kurtosis': 0.0, 'bytes_mean': 0.05136226862668991, 'bytes_std': 0.023325955495238304, 'bytes_skewness': 0.02191794104874134, 'bytes_kurtosis': 0.006454396061599255, 'duration_mean': 0.018863584846258163, 'duration_std': 0.006583519745618105, 'duration_skewness': 0.011037267744541168, 'duration_kurtosis': 0.008839991874992847, 'difftimes_mean': 0.006602192763239145, 'difftimes_std': 0.025824889540672302, 'difftimes_skewness': 0.0, 'difftimes_kurtosis': 0.005866437219083309, 'max_power': 0.010220694355666637, 'max_frequency': 0.026712961494922638, 'min_power': 0.016366025432944298, 'min_frequency': 0.008518490940332413, 'spectral_energy': 0.016280699521303177, 'spectral_entropy': 0.006320982705801725, 'spectral_kurtosis': 0.020167171955108643, 'spectral_skewness': 0.005744661670178175, 'spectral_rolloff': 0.016639787703752518, 'spectral_cetroid': 0.0507141649723053, 'spectral_spread': 0.00648590037599206, 'spectral_slope': 0.002589199226349592, 'spectral_crest': 0.0, 'spectral_flux': 0.006197694689035416, 'spectral_bandwidth': 0.00637893658131361}
1;86400;98.1651376146789;98.31932773109243;95.64032697547684;96.96132596685084;[[826, 6], [16, 351]];[[0.9927884615384616, 0.007211538461538462], [0.043596730245231606, 0.9564032697547684]];81.34851138353766;53.691275167785236;68.08510638297872;60.03752345215759;[[769, 138], [75, 160]];[[0.8478500551267916, 0.15214994487320838], [0.3191489361702128, 0.6808510638297872]];{'packet_value': 0.0, 'packet_value_x': 0.03160472214221954, 'packet_value_y': 0.02905838005244732, 'bytes_value': 0.0, 'bytes_value_x': 0.039928942918777466, 'bytes_value_y': 0.09169217199087143, 'duration_value': 0.03107208013534546, 'duration_value_x': 0.13167107105255127, 'duration_value_y': 0.011375997215509415, 'difftimes_value': 0.0, 'difftimes_value_x': 0.015964532271027565, 'difftimes_value_y': 0.004726536106318235, 'packet_mean': 0.015715036541223526, 'packet_std': 0.04075116664171219, 'packet_skewness': 0.009775351732969284, 'packet_kurtosis': 0.00451700622215867, 'bytes_mean': 0.06332147121429443, 'bytes_std': 0.014987035654485226, 'bytes_skewness': 0.02539714425802231, 'bytes_kurtosis': 0.005207117646932602, 'duration_mean': 0.025498956441879272, 'duration_std': 0.005166263785213232, 'duration_skewness': 0.022010505199432373, 'duration_kurtosis': 0.013535312376916409, 'difftimes_mean': 0.007259997073560953, 'difftimes_std': 0.04751106724143028, 'difftimes_skewness': 0.007076628040522337, 'difftimes_kurtosis': 0.008313946425914764, 'max_power': 0.017911536619067192, 'max_frequency': 0.03683390095829964, 'min_power': 0.03288346529006958, 'min_frequency': 0.005095721688121557, 'spectral_energy': 0.021598059684038162, 'spectral_entropy': 0.008419807069003582, 'spectral_kurtosis': 0.031905096024274826, 'spectral_skewness': 0.009207050316035748, 'spectral_rolloff': 0.03158363327383995, 'spectral_cetroid': 0.067027248442173, 'spectral_spread': 0.007787482347339392, 'spectral_slope': 0.003503630869090557, 'spectral_crest': 0.0, 'spectral_flux': 0.011827520094811916, 'spectral_bandwidth': 0.011277330107986927}
